C1903TS003_1 C1903TS003_2 C1903TS003_3 C1903TS044_1 C1903TS066_1 C1903TS067_1 C1903TS067_2 C1903TS067_3 C1903TS067_4 C1903TS067_5 C1903TS073_1 C1903TS073_2 C1903TS073_3 C1903TS073_4 C1903TS073_5 C1903TS087_1 C1903TS087_2 C1903TS087_3 C1903TS102_1 C1903TS103_1 C1903TS103_2 C1903TS123_1 C1903TS123_2 C1903TS123_3 C1903TS123_4 C1903TS123_5 C1903TS131_1 C1903TS131_2 C1903TS131_3 C1903TS131_4 C1903TS131_5 C1903TS152_1 C1903TS152_2 C1903TS152_3 C1903TS152_4 C1903TS152_5 C1903TS156_1 C1903TS156_2 C1903TS156_3 C1903TS156_4 C1903TS156_5 C1903TS158_1 C1903TS158_2 C1903TS158_3 C1903TS158_4 C1903TS158_5 C1903TS182_1 C1903TS182_2 C1903TS182_3 C1903TS182_4 C1903TS182_5 C1903TS196_1 C1903TS200_1 C1903TS210_1 C1903TS210_2 C1903TS210_3 C1903TS210_4 C1903TS210_5 C1903TS211_1 C1903TS211_2 C1903TS211_3 C1903TS211_4 C1903TS211_5 C1903TS213_1 C1903TS213_2 C1903TS213_3 C1903TS213_4 C1903TS213_5 C1903TS215_1 C1903TS215_2 C1903TS215_3 C1903TS215_4 C1903TS215_5 C1903TS228_1 C1903TS230_1 C1903TS230_2 C1903TS230_3 C1903TS230_4 C1903TS230_5 C1903TS240_1 C1903TS240_2 C1903TS240_3 C1903TS240_4 C1903TS240_5 C1903TS247_1 C1903TS247_2 C1903TS247_3 C1903TS247_4 C1903TS247_5 C1903TS258_1 C1903TS258_2 C1903TS258_3 C1903TS258_4 C1903TS258_5 C1903TS270_1 C1903TS273_1 C1903TS273_2 C1903TS273_3 C1903TS273_4 C1903TS273_5 C1903TS278_1 C1903TS278_2 C1903TS278_3 C1903TS278_4 C1903TS278_5 C1903TS299_1 C1903TS299_2 C1903TS299_3 C1903TS299_4 C1903TS299_5 C1903TS301_1 C1903TS309_1 C1903TS309_2 C1903TS309_3 C1903TS309_4 C1903TS309_5 C1903TS347_1 C1903TS359_1 C1903TS369_1 C1903TS369_2 C1903TS369_3 C1903TS369_4 C1903TS369_5 C1903TS389_1 C1903TS389_2 C1903TS389_3 C1903TS389_4 C1903TS389_5 C1903TS401_1 C1903TS404_1 C1903TS404_2 C1903TS404_3 C1903TS404_4 C1903TS404_5 C1903TS405_1 C1903TS405_2 C1903TS405_3 C1903TS405_4 C1903TS405_5 C1903TS413_1 C1903TS413_2 C1903TS413_3 C1903TS413_4 C1903TS413_5 C1903TS414_1 C1903TS414_2 C1903TS414_3 C1903TS414_4 C1903TS414_5 C1903TS438_1 C1903TS438_2 C1903TS438_3 C1903TS438_4 C1903TS438_5
0.285107 0.266683 0.27924 0.429977 0.347735 0.309197 0.309197 0.337799 0.339081 0.260601 0.344742 0.345903 0.335118 0.330609 0.355696 0.477308 0.47929 0.489715 0.320555 0.3421 0.320555 0.387374 0.385611 0.383143 0.344758 0.344758 0.439249 0.426747 0.437164 0.430085 0.433559 0.471026 0.488416 0.425414 0.361709 0.326057 0.480463 0.484529 0.471176 0.489019 0.473354 0.327982 0.165796 0.347259 0.343039 0.190385 0.38994 0.226966 0.387465 0.240398 0.374796 0.476297 0.277994 0.45256 0.393849 0.438254 0.42551 0.409817 0.464964 0.331632 0.37714 0.357836 0.369451 0.430457 0.428159 0.433422 0.429819 0.431436 0.404029 0.404693 0.39804 0.403139 0.387819 0.422363 0.342318 0.371625 0.359186 0.372938 0.369232 0.442341 0.462168 0.45354 0.445477 0.448145 0.424046 0.419839 0.421578 0.412025 0.408039 0.333267 0.344399 0.316267 0.328479 0.337572 0.45132 0.366783 0.36663 0.370695 0.219297 0.212841 0.439737 0.438233 0.453592 0.458901 0.46487 0.439737 0.438233 0.453592 0.458901 0.46487 0.429977 0.415611 0.388841 0.408551 0.418174 0.379249 0.327989 0.4525 1 0.669611 0.380644 0.670797 0.712549 0.406557 0.414469 0.232062 0.325663 0.341023 0.451312 0.38952 0.397837 0.389036 0.386908 0.386879 0.42551 0.400401 0.409887 0.428132 0.486547 0.459858 0.475022 0.473648 0.484413 0.478255 0.464004 0.498759 0.503338 0.486439 0.500983 0.445787 0.443478 0.449526 0.444312 0.448341
0.29095 0.265313 0.288825 0.444999 0.365233 0.327696 0.327696 0.347471 0.350754 0.262497 0.341365 0.356744 0.325834 0.32857 0.345156 0.480459 0.476219 0.491207 0.316874 0.348322 0.316874 0.384082 0.380269 0.386617 0.348274 0.348274 0.442813 0.432997 0.434256 0.435767 0.43671 0.487013 0.498946 0.444379 0.362611 0.329401 0.489603 0.491306 0.4871 0.49763 0.48565 0.341621 0.170219 0.356208 0.348022 0.190458 0.388597 0.228188 0.390654 0.2413 0.37898 0.47316 0.271102 0.463665 0.416723 0.453242 0.418451 0.411776 0.471397 0.337888 0.382192 0.363907 0.369787 0.442111 0.440365 0.441528 0.439227 0.444213 0.410246 0.413806 0.399918 0.408846 0.390958 0.436046 0.35196 0.376534 0.37555 0.374523 0.37042 0.46968 0.478073 0.475818 0.464767 0.475668 0.438202 0.428626 0.429471 0.431762 0.417578 0.33949 0.345319 0.315589 0.338225 0.334612 0.45768 0.367514 0.367989 0.37152 0.221249 0.218596 0.451407 0.456137 0.465356 0.465034 0.483389 0.451407 0.456137 0.465356 0.465034 0.483389 0.444999 0.430337 0.397158 0.41623 0.418634 0.386364 0.32826 0.464975 0.68108 1 0.382739 0.668398 0.686779 0.407511 0.423509 0.243046 0.326636 0.342993 0.457579 0.390172 0.401529 0.393134 0.390879 0.393906 0.418451 0.395268 0.411846 0.421431 0.483747 0.472635 0.494444 0.489742 0.483196 0.484076 0.467564 0.503861 0.495756 0.508684 0.508004 0.46894 0.462781 0.464672 0.464123 0.455372
0.29498 0.291208 0.278376 0.382816 0.330436 0.305627 0.305627 0.319715 0.321889 0.280295 0.306273 0.310795 0.316864 0.302216 0.307016 0.395185 0.402301 0.39902 0.322972 0.334283 0.322972 0.356089 0.441952 0.366123 0.369215 0.369215 0.392054 0.391199 0.38611 0.384244 0.393357 0.402185 0.403399 0.378621 0.340791 0.306754 0.371677 0.368983 0.367718 0.379829 0.364874 0.336366 0.180674 0.357569 0.337904 0.2004 0.372685 0.236674 0.372899 0.245864 0.370557 0.385534 0.273394 0.377953 0.35494 0.374525 0.374083 0.375708 0.398566 0.321615 0.355256 0.344742 0.34582 0.381015 0.379797 0.384591 0.377437 0.37833 0.354684 0.359396 0.364449 0.359591 0.352648 0.380061 0.348897 0.35839 0.362338 0.371826 0.350612 0.388484 0.400619 0.395279 0.393635 0.388505 0.383884 0.384211 0.369658 0.369905 0.373155 0.337461 0.375724 0.337037 0.339812 0.344468 0.371794 0.346651 0.352855 0.353413 0.232875 0.231972 0.374776 0.397344 0.386162 0.38631 0.393712 0.374776 0.397344 0.386162 0.38631 0.393712 0.382816 0.394859 0.348331 0.370228 0.366988 0.34048 0.338901 0.379472 0.394524 0.395373 1 0.402379 0.394888 0.370523 0.377895 0.246612 0.307977 0.339174 0.3607 0.372655 0.378377 0.371883 0.382654 0.373588 0.373974 0.360735 0.375638 0.370609 0.405171 0.397218 0.400128 0.393483 0.401768 0.410221 0.39542 0.412501 0.398457 0.396875 0.396366 0.399916 0.393956 0.39161 0.389827 0.394706
0.290297 0.27595 0.285197 0.444263 0.346269 0.314668 0.314668 0.342944 0.344715 0.261843 0.342577 0.347538 0.328505 0.333001 0.347433 0.475441 0.472229 0.499479 0.317122 0.337514 0.317122 0.386414 0.381319 0.380449 0.34548 0.34548 0.452576 0.443805 0.452939 0.448577 0.449811 0.483907 0.502211 0.429412 0.358197 0.330405 0.479127 0.478235 0.475687 0.482711 0.471399 0.331175 0.170205 0.346101 0.343601 0.190562 0.385107 0.227085 0.391846 0.237719 0.38482 0.478338 0.279308 0.459152 0.398983 0.448223 0.431725 0.407453 0.470607 0.337664 0.379234 0.361041 0.363573 0.439869 0.439272 0.440784 0.440083 0.442792 0.404914 0.407682 0.4011 0.410003 0.383978 0.440492 0.344444 0.370584 0.373738 0.370172 0.372461 0.456789 0.464856 0.463794 0.452592 0.460068 0.423972 0.421095 0.415452 0.415316 0.410707 0.332787 0.335067 0.317141 0.324456 0.327598 0.444985 0.364307 0.365856 0.365985 0.218392 0.218556 0.448108 0.44547 0.458676 0.45238 0.475804 0.448108 0.44547 0.458676 0.45238 0.475804 0.444263 0.424751 0.395191 0.417558 0.413866 0.375791 0.327279 0.446299 0.672626 0.660615 0.381737 1 0.65771 0.416702 0.407861 0.23612 0.32544 0.3311 0.454821 0.390952 0.396757 0.391198 0.385341 0.390822 0.431725 0.395063 0.407383 0.427225 0.49512 0.467456 0.484042 0.487421 0.480334 0.48986 0.467678 0.506889 0.501782 0.503044 0.503355 0.447459 0.443086 0.446044 0.441887 0.4434
0.282014 0.274714 0.294511 0.444148 0.360502 0.323178 0.323178 0.35197 0.353104 0.266687 0.348172 0.352867 0.331269 0.321485 0.34959 0.487805 0.478077 0.497963 0.330092 0.344109 0.330092 0.384022 0.387912 0.389757 0.352349 0.352349 0.455963 0.44683 0.439066 0.447293 0.450622 0.48074 0.497952 0.432984 0.369055 0.33276 0.489852 0.491656 0.483318 0.497205 0.483629 0.337299 0.165615 0.357243 0.357793 0.203572 0.391644 0.23643 0.398226 0.24212 0.385103 0.479255 0.285051 0.477685 0.412457 0.464341 0.433109 0.413951 0.475515 0.339521 0.380185 0.362386 0.378325 0.440542 0.440093 0.440764 0.436515 0.438191 0.395114 0.410174 0.403006 0.406271 0.393513 0.435034 0.352241 0.375291 0.375831 0.372545 0.381121 0.453035 0.476747 0.468731 0.46453 0.471175 0.438271 0.434652 0.426417 0.419938 0.424445 0.336907 0.3419 0.320038 0.341477 0.340159 0.459363 0.375949 0.378912 0.38002 0.223205 0.217872 0.44653 0.45346 0.463993 0.470548 0.48747 0.44653 0.45346 0.463993 0.470548 0.48747 0.444148 0.427815 0.403121 0.423485 0.421994 0.392163 0.32965 0.459044 0.735158 0.692344 0.389321 0.676264 1 0.414411 0.42157 0.242361 0.322252 0.348695 0.462053 0.39448 0.398365 0.390424 0.394537 0.391411 0.433109 0.399917 0.413951 0.443015 0.501522 0.469193 0.490313 0.485377 0.480243 0.477481 0.473105 0.492303 0.510534 0.493903 0.500116 0.459136 0.453539 0.459939 0.453548 0.451987
0.380448 0.34545 0.342821 0.487503 0.410655 0.368869 0.368869 0.397275 0.401693 0.333466 0.398372 0.409455 0.37825 0.403799 0.401917 0.490325 0.495291 0.507745 0.385746 0.412771 0.385746 0.442027 0.452578 0.445069 0.425686 0.425686 0.48443 0.477855 0.478497 0.474415 0.477579 0.514514 0.52142 0.466879 0.406599 0.391195 0.476815 0.483922 0.475437 0.486183 0.475464 0.398004 0.234222 0.416347 0.395934 0.266829 0.453084 0.311587 0.458027 0.304949 0.440964 0.487021 0.338516 0.477461 0.446463 0.468031 0.467442 0.455944 0.495811 0.391392 0.410134 0.391152 0.404089 0.484314 0.484284 0.489524 0.487174 0.483506 0.441483 0.46143 0.449421 0.451959 0.453799 0.481083 0.403966 0.429048 0.420248 0.433678 0.420163 0.49343 0.504691 0.501339 0.493668 0.501454 0.468906 0.474905 0.455225 0.458088 0.473413 0.390345 0.413438 0.386131 0.39129 0.391962 0.490483 0.408232 0.411048 0.411673 0.279159 0.278953 0.476018 0.469658 0.480196 0.482122 0.48222 0.476018 0.469658 0.480196 0.482122 0.48222 0.487503 0.469371 0.460839 0.46528 0.464666 0.443419 0.386116 0.466108 0.505679 0.494564 0.452571 0.510968 0.499781 1 0.523607 0.29555 0.377966 0.403941 0.462644 0.4697 0.474749 0.475282 0.471386 0.474351 0.467442 0.449126 0.455868 0.466512 0.503201 0.515039 0.514387 0.510939 0.516655 0.519272 0.49736 0.514172 0.522507 0.512066 0.517212 0.497305 0.486706 0.490578 0.49831 0.490066
0.361149 0.345984 0.359631 0.501742 0.430061 0.364791 0.364791 0.418231 0.422426 0.352556 0.405727 0.412619 0.398453 0.39788 0.417475 0.524568 0.531308 0.508291 0.400912 0.406428 0.400912 0.457009 0.450589 0.448789 0.43139 0.43139 0.509272 0.502808 0.500502 0.498813 0.504123 0.51516 0.524805 0.485801 0.419637 0.403882 0.486551 0.489301 0.484085 0.491821 0.474031 0.397566 0.218299 0.429257 0.412862 0.264739 0.468413 0.315567 0.473042 0.317182 0.463501 0.509456 0.329089 0.487045 0.474705 0.492858 0.458457 0.466872 0.517935 0.384379 0.420912 0.399531 0.412015 0.497582 0.500167 0.501395 0.497578 0.497677 0.463063 0.465442 0.465369 0.470558 0.450147 0.497936 0.432643 0.453349 0.430599 0.452753 0.436803 0.511425 0.525231 0.528292 0.537088 0.534013 0.484166 0.491899 0.477087 0.475684 0.481877 0.405864 0.425214 0.405482 0.426283 0.412272 0.51845 0.414049 0.415458 0.418198 0.289521 0.271144 0.486427 0.482987 0.502574 0.500135 0.507213 0.486427 0.482987 0.502574 0.500135 0.507213 0.501742 0.483501 0.467582 0.476762 0.483285 0.460524 0.399703 0.482918 0.519569 0.521099 0.46759 0.51282 0.512416 0.525398 1 0.312434 0.405536 0.413196 0.460768 0.502811 0.505973 0.505556 0.495079 0.506115 0.458279 0.45324 0.466794 0.460136 0.513227 0.537989 0.529622 0.516949 0.52039 0.527264 0.506752 0.530431 0.525583 0.517477 0.523654 0.516973 0.502888 0.507732 0.506057 0.506217
0.26337 0.259639 0.271064 0.274172 0.27818 0.264944 0.264944 0.276243 0.27783 0.260896 0.24266 0.249535 0.252436 0.248457 0.2473 0.264646 0.267459 0.265171 0.269323 0.268341 0.269323 0.271135 0.276831 0.262795 0.260145 0.260145 0.270148 0.262949 0.26609 0.270427 0.267168 0.272554 0.270153 0.279023 0.268581 0.243632 0.268314 0.26619 0.270562 0.268459 0.267704 0.252659 0.218532 0.270432 0.263888 0.206398 0.270516 0.22445 0.271261 0.219251 0.264639 0.261068 0.220246 0.250856 0.265465 0.257455 0.257548 0.261112 0.276192 0.271891 0.265856 0.268584 0.262881 0.274841 0.274019 0.272628 0.272147 0.271827 0.267943 0.257514 0.255496 0.266758 0.265243 0.266707 0.263622 0.281415 0.271781 0.271951 0.286734 0.268847 0.264994 0.266474 0.267893 0.267533 0.270005 0.274246 0.271226 0.276326 0.269854 0.250198 0.259735 0.265429 0.261605 0.251348 0.275323 0.266182 0.26869 0.269704 0.229446 0.241626 0.25869 0.262379 0.264974 0.259495 0.261488 0.25869 0.262379 0.264974 0.259495 0.261488 0.274172 0.264388 0.263326 0.26687 0.265941 0.252401 0.263567 0.255462 0.27091 0.275634 0.268347 0.268943 0.270507 0.268712 0.281544 1 0.248221 0.263905 0.263299 0.277114 0.273954 0.275846 0.274191 0.275109 0.257443 0.259846 0.261045 0.256865 0.27192 0.269147 0.270407 0.26675 0.270188 0.270661 0.270875 0.266365 0.278137 0.264316 0.271278 0.28217 0.277377 0.278729 0.280494 0.277867
0.273351 0.266647 0.258429 0.32785 0.300118 0.276699 0.276699 0.295583 0.297868 0.238859 0.291402 0.287152 0.26574 0.286221 0.27819 0.336699 0.328364 0.338776 0.261274 0.269905 0.261274 0.29883 0.311288 0.309404 0.281046 0.281046 0.333405 0.333728 0.331699 0.339262 0.331846 0.336784 0.339546 0.323755 0.29127 0.707357 0.314164 0.317038 0.312063 0.317679 0.308495 0.274746 0.186241 0.298375 0.287451 0.191954 0.317552 0.215246 0.321279 0.229987 0.319436 0.33417 0.242858 0.324692 0.32743 0.331183 0.324016 0.313132 0.34295 0.273264 0.29893 0.292277 0.284116 0.32715 0.326647 0.329962 0.32441 0.328542 0.32114 0.319612 0.328477 0.317039 0.30977 0.32331 0.289575 0.302442 0.294769 0.303794 0.29928 0.346454 0.35012 0.347198 0.336697 0.345121 0.316537 0.329007 0.313997 0.315552 0.313657 0.283142 0.27829 0.285989 0.294865 0.290359 0.328471 0.287318 0.293288 0.290138 0.202681 0.196889 0.325311 0.338037 0.328269 0.334743 0.332789 0.325311 0.338037 0.328269 0.334743 0.332789 0.32785 0.322076 0.311181 0.318544 0.324639 0.313002 0.280228 0.329092 0.336783 0.332766 0.306529 0.332199 0.323444 0.313007 0.330951 0.230498 1 0.287339 0.303037 0.322391 0.317711 0.322746 0.313857 0.324194 0.324016 0.315173 0.313061 0.326238 0.337452 0.32935 0.332968 0.331057 0.338942 0.337791 0.323486 0.319905 0.334973 0.328027 0.343499 0.332393 0.324254 0.32952 0.333796 0.328499
0.262781 0.257891 0.263757 0.325623 0.298787 0.289349 0.289349 0.277747 0.279985 0.247424 0.270254 0.268158 0.251582 0.255242 0.280469 0.328904 0.33297 0.332 0.272579 0.297997 0.272579 0.308905 0.319675 0.31345 0.29 0.29 0.321496 0.319353 0.31145 0.316295 0.317156 0.338938 0.336065 0.313604 0.293397 0.281536 0.312728 0.32135 0.311226 0.320617 0.31007 0.334266 0.180023 0.634434 0.54853 0.190155 0.30954 0.221371 0.311784 0.232667 0.307324 0.32037 0.233729 0.311553 0.318627 0.324748 0.301044 0.314017 0.333316 0.269026 0.300579 0.288286 0.295259 0.323782 0.324739 0.322285 0.321526 0.323244 0.301206 0.309457 0.306552 0.298431 0.303306 0.315021 0.298918 0.331769 0.308523 0.320969 0.31296 0.332108 0.33338 0.331698 0.327781 0.331064 0.311512 0.315147 0.300885 0.307542 0.314508 0.272837 0.281093 0.286054 0.270136 0.288125 0.324033 0.301564 0.298446 0.298977 0.198949 0.195309 0.324756 0.324862 0.315979 0.32955 0.32394 0.324756 0.324862 0.315979 0.32955 0.32394 0.325623 0.309656 0.306876 0.310882 0.316003 0.31221 0.285497 0.313865 0.337443 0.335139 0.328862 0.332133 0.337958 0.314524 0.325529 0.231544 0.279911 1 0.304884 0.320102 0.322529 0.321437 0.326174 0.321942 0.300953 0.313332 0.313948 0.299929 0.335862 0.333568 0.337311 0.335032 0.333574 0.329225 0.324593 0.331873 0.343908 0.338548 0.335516 0.325442 0.326083 0.320724 0.320365 0.328882
0.290433 0.266189 0.268156 0.42323 0.345255 0.297212 0.297212 0.311258 0.312328 0.256229 0.337623 0.337048 0.337842 0.321405 0.329431 0.424179 0.430708 0.431754 0.320242 0.322765 0.320242 0.369816 0.368635 0.363049 0.319452 0.319452 0.426721 0.421885 0.429421 0.418862 0.425062 0.457333 0.467033 0.396384 0.342214 0.309707 0.714343 0.634176 0.682457 0.640544 0.691155 0.310483 0.174316 0.331303 0.319384 0.194097 0.369285 0.230617 0.36543 0.237521 0.360657 0.43266 0.280519 0.418965 0.38305 0.4133 0.42762 0.387469 0.452268 0.319927 0.350606 0.332862 0.341193 0.421644 0.419259 0.426549 0.421429 0.420786 0.384697 0.39454 0.392115 0.388498 0.381229 0.413978 0.337895 0.354252 0.357791 0.357641 0.359824 0.416451 0.424818 0.41463 0.411619 0.417239 0.402193 0.393078 0.394119 0.387487 0.372993 0.313281 0.325523 0.304263 0.325611 0.33123 0.416648 0.345376 0.342511 0.340906 0.228996 0.21956 0.410173 0.414461 0.417072 0.421663 0.417504 0.410173 0.414461 0.417072 0.421663 0.417504 0.42323 0.404126 0.375643 0.402079 0.410202 0.363586 0.309402 0.399201 0.471636 0.461693 0.359629 0.467974 0.463887 0.393914 0.388007 0.244255 0.31443 0.324336 1 0.362484 0.363743 0.363256 0.363976 0.366785 0.42762 0.374662 0.387469 0.421426 0.446565 0.452892 0.466159 0.449649 0.459051 0.457447 0.436931 0.453012 0.463932 0.465719 0.45449 0.4108 0.416083 0.4126 0.41072 0.410612
0.290023 0.290753 0.303827 0.398555 0.351108 0.311141 0.311141 0.347195 0.347358 0.281857 0.322714 0.334943 0.321248 0.319423 0.324261 0.398261 0.404211 0.405093 0.324023 0.327315 0.324023 0.373668 0.368556 0.366432 0.343053 0.343053 0.410636 0.412202 0.404711 0.406115 0.408561 0.400856 0.41055 0.412343 0.366089 0.348616 0.382037 0.379812 0.380889 0.383902 0.375499 0.335207 0.188603 0.358748 0.352251 0.200717 0.381834 0.261626 0.381597 0.266925 0.380756 0.395907 0.279966 0.376731 0.381738 0.386221 0.374288 0.380452 0.435799 0.346664 0.360857 0.361591 0.363058 0.399214 0.394634 0.394695 0.392341 0.39466 0.379345 0.375483 0.383268 0.369485 0.36436 0.392684 0.366828 0.368242 0.361459 0.374746 0.376288 0.420932 0.418147 0.410934 0.419472 0.409032 0.383572 0.398668 0.387223 0.403383 0.391191 0.361177 0.35689 0.351084 0.349435 0.34506 0.404246 0.361697 0.365836 0.369791 0.224811 0.225085 0.382471 0.372261 0.391983 0.393294 0.386446 0.382471 0.372261 0.391983 0.393294 0.386446 0.398555 0.392216 0.354768 0.376689 0.376591 0.370379 0.336314 0.390183 0.412488 0.408533 0.372975 0.41122 0.40968 0.393727 0.420108 0.263544 0.343439 0.341851 0.361346 1 0.767655 0.907901 0.697631 0.914632 0.374288 0.365871 0.38038 0.369843 0.415764 0.403452 0.402117 0.405014 0.405303 0.409052 0.404927 0.413931 0.423939 0.418426 0.419339 0.420489 0.407521 0.406809 0.412275 0.404689
0.285143 0.281612 0.29941 0.40843 0.348283 0.312366 0.312366 0.350115 0.352116 0.285535 0.324717 0.33851 0.319051 0.315755 0.323516 0.403392 0.411727 0.413767 0.336114 0.333293 0.336114 0.376096 0.373142 0.372736 0.35292 0.35292 0.405615 0.406545 0.400637 0.400544 0.406668 0.421772 0.427653 0.414624 0.362004 0.34287 0.387057 0.381544 0.383419 0.392586 0.378285 0.333634 0.183441 0.361892 0.354832 0.200707 0.385461 0.265947 0.386514 0.265715 0.382235 0.399154 0.281912 0.38495 0.392096 0.394615 0.376806 0.385419 0.433407 0.335737 0.365136 0.349933 0.35819 0.405656 0.405725 0.404208 0.403312 0.402147 0.376434 0.380374 0.381543 0.373238 0.373785 0.398986 0.373957 0.365199 0.367653 0.37697 0.382351 0.420434 0.419071 0.422675 0.429678 0.419731 0.384503 0.406052 0.39156 0.403252 0.396081 0.35193 0.358654 0.346804 0.356276 0.341701 0.410232 0.358323 0.357632 0.362957 0.224654 0.222118 0.39151 0.382569 0.405308 0.403954 0.399956 0.39151 0.382569 0.405308 0.403954 0.399956 0.40843 0.391977 0.361363 0.37707 0.381223 0.3773 0.33741 0.398945 0.419658 0.419517 0.378457 0.416342 0.411252 0.39536 0.424188 0.256404 0.341096 0.345436 0.36529 0.770096 1 0.754435 0.732216 0.753377 0.376806 0.373426 0.385347 0.37628 0.41219 0.420698 0.418589 0.419155 0.413725 0.424589 0.414568 0.426635 0.422436 0.429799 0.424153 0.424575 0.408293 0.407896 0.416503 0.410891
0.301273 0.298163 0.307843 0.412881 0.358811 0.321344 0.321344 0.360081 0.360281 0.290011 0.329262 0.342258 0.322794 0.325702 0.328363 0.40811 0.414203 0.416189 0.329853 0.33599 0.329853 0.379756 0.374645 0.372839 0.353758 0.353758 0.4183 0.420651 0.413038 0.413745 0.416048 0.412703 0.420618 0.421509 0.37206 0.356282 0.392203 0.38806 0.389297 0.392187 0.383329 0.346051 0.18926 0.366316 0.363233 0.20199 0.392718 0.264297 0.392597 0.267021 0.389445 0.404701 0.281897 0.385209 0.394469 0.397524 0.382008 0.387257 0.441112 0.349411 0.36698 0.369219 0.371479 0.414162 0.408744 0.409864 0.406509 0.407116 0.384133 0.383753 0.390457 0.378081 0.375125 0.408164 0.377493 0.375709 0.370194 0.379005 0.381428 0.432762 0.428664 0.422591 0.428834 0.421708 0.392575 0.406025 0.395922 0.411671 0.401094 0.367318 0.366287 0.358933 0.355402 0.354575 0.412063 0.369543 0.372929 0.377471 0.23536 0.231917 0.386281 0.379269 0.403016 0.401768 0.394613 0.386281 0.379269 0.403016 0.401768 0.394613 0.412881 0.398474 0.361474 0.384185 0.388548 0.382449 0.342979 0.400191 0.420743 0.419733 0.380612 0.418266 0.416514 0.404803 0.429383 0.269235 0.349958 0.350059 0.369228 0.922064 0.765029 1 0.711458 0.934356 0.382008 0.371638 0.387184 0.377862 0.422755 0.412366 0.413337 0.415407 0.416 0.419365 0.409157 0.424113 0.428224 0.431807 0.431672 0.425981 0.414083 0.411938 0.423232 0.414588
0.299508 0.290251 0.304694 0.401975 0.343204 0.314303 0.314303 0.354342 0.356625 0.284387 0.331442 0.326845 0.332724 0.32211 0.322357 0.39908 0.401419 0.408579 0.333892 0.332847 0.333892 0.374694 0.359905 0.367213 0.340442 0.340442 0.396679 0.397689 0.395884 0.392574 0.397676 0.410428 0.41548 0.410907 0.36433 0.34062 0.383484 0.384496 0.388798 0.385003 0.378454 0.34015 0.189171 0.361978 0.36322 0.215077 0.381342 0.269633 0.377878 0.271204 0.379554 0.398248 0.280171 0.376294 0.381512 0.387145 0.376684 0.388524 0.434727 0.33863 0.363254 0.353025 0.361005 0.398408 0.396179 0.397639 0.398789 0.393217 0.364951 0.381008 0.387047 0.372242 0.362584 0.393762 0.367426 0.369532 0.360269 0.377815 0.366927 0.413295 0.415879 0.410646 0.421437 0.413364 0.386824 0.404274 0.382662 0.401858 0.396831 0.355224 0.353239 0.349851 0.347451 0.344635 0.39897 0.362087 0.363304 0.365013 0.236319 0.238577 0.383379 0.372619 0.392325 0.391043 0.387434 0.383379 0.372619 0.392325 0.391043 0.387434 0.401975 0.389698 0.350318 0.369043 0.379506 0.373199 0.341265 0.385794 0.410726 0.413047 0.389236 0.411906 0.409679 0.397347 0.41733 0.25861 0.335074 0.345468 0.362833 0.708641 0.745096 0.713586 1 0.705265 0.376684 0.376538 0.38845 0.375261 0.414528 0.405117 0.408495 0.407569 0.411225 0.41343 0.410901 0.415803 0.420563 0.423777 0.416142 0.420423 0.41208 0.408398 0.421009 0.406489
0.29409 0.295369 0.303077 0.410067 0.359361 0.315373 0.315373 0.351381 0.351591 0.283319 0.32807 0.339152 0.32761 0.326849 0.329526 0.404706 0.409847 0.411667 0.33005 0.335075 0.33005 0.373734 0.368982 0.370903 0.346261 0.346261 0.416522 0.417923 0.409809 0.409648 0.415167 0.411382 0.420171 0.418641 0.370113 0.352034 0.391127 0.388506 0.38867 0.394568 0.384998 0.343912 0.189318 0.365444 0.359107 0.204171 0.385558 0.267026 0.386959 0.270086 0.384301 0.402342 0.282197 0.381303 0.390152 0.393949 0.382905 0.384507 0.441532 0.347679 0.365894 0.366257 0.368152 0.410248 0.404267 0.404155 0.403254 0.403811 0.383222 0.381276 0.391196 0.379297 0.37543 0.403197 0.374299 0.374517 0.366057 0.377101 0.378963 0.433771 0.425551 0.422014 0.426134 0.418834 0.392054 0.402068 0.392034 0.409343 0.400425 0.363387 0.359694 0.359911 0.355348 0.350023 0.412837 0.367607 0.371496 0.374481 0.230698 0.224642 0.389422 0.378986 0.400688 0.400159 0.394254 0.389422 0.378986 0.400688 0.400159 0.394254 0.410067 0.401739 0.360746 0.38209 0.386386 0.384519 0.340163 0.397222 0.415809 0.418579 0.380932 0.416481 0.412413 0.402661 0.426933 0.26794 0.349576 0.348989 0.370512 0.927171 0.760425 0.93286 0.701864 1 0.382905 0.371167 0.384434 0.378482 0.423744 0.41063 0.410191 0.412559 0.412308 0.417223 0.411102 0.424582 0.429174 0.43049 0.431287 0.427573 0.412551 0.412787 0.419729 0.413207
