C1903d1TS003_1 C1903d1TS044_1 C1903d1TS049_1 C1903d1TS049_2 C1903d1TS049_3 C1903d1TS049_4 C1903d1TS049_5 C1903d1TS067_1 C1903d1TS067_2 C1903d1TS067_3 C1903d1TS067_4 C1903d1TS067_5 C1903d1TS073_1 C1903d1TS073_2 C1903d1TS073_3 C1903d1TS073_4 C1903d1TS073_5 C1903d1TS103_1 C1903d1TS121_1 C1903d1TS121_2 C1903d1TS123_1 C1903d1TS123_2 C1903d1TS123_3 C1903d1TS123_4 C1903d1TS123_5 C1903d1TS131_1 C1903d1TS131_2 C1903d1TS131_3 C1903d1TS131_4 C1903d1TS131_5 C1903d1TS210_1 C1903d1TS210_2 C1903d1TS210_3 C1903d1TS210_4 C1903d1TS210_5 C1903d1TS215_1 C1903d1TS215_2 C1903d1TS215_3 C1903d1TS215_4 C1903d1TS215_5 C1903d1TS228_1 C1903d1TS228_2 C1903d1TS228_3 C1903d1TS228_4 C1903d1TS228_5 C1903d1TS240_1 C1903d1TS240_2 C1903d1TS240_3 C1903d1TS240_4 C1903d1TS240_5 C1903d1TS247_1 C1903d1TS247_2 C1903d1TS247_3 C1903d1TS247_4 C1903d1TS247_5 C1903d1TS258_1 C1903d1TS258_2 C1903d1TS258_3 C1903d1TS258_4 C1903d1TS258_5 C1903d1TS270_1 C1903d1TS273_1 C1903d1TS273_2 C1903d1TS273_3 C1903d1TS273_4 C1903d1TS273_5 C1903d1TS301_1 C1903d1TS347_1 C1903d1TS347_2 C1903d1TS347_3 C1903d1TS405_1 C1903d1TS405_2 C1903d1TS405_3 C1903d1TS405_4 C1903d1TS405_5 C1903d1TS438_1 C1903d1TS438_2 C1903d1TS438_3 C1903d1TS438_4 C1903d1TS438_5
0.193164 0.326645 0.102427 0.0851905 0.0967181 0.0928556 0.0709254 0.290133 0.290133 0.290133 0.259615 0.259615 0.31944 0.288516 0.267067 0.301712 0.312 0.295173 0.271255 0.268493 0.304577 0.282209 0.282209 0.282209 0.313483 0.333873 0.32607 0.322585 0.324535 0.319729 0.303799 0.334591 0.336545 0.334969 0.344526 0.321729 0.296206 0.308102 0.321498 0.322218 0.323406 0.322552 0.320691 0.320019 0.316532 0.333763 0.32306 0.322061 0.309332 0.319006 0.32525 0.336829 0.340608 0.338641 0.319529 0.341642 0.348449 0.35906 0.355566 0.33678 0.31611 0.320242 1 0.872752 0.835638 0.801649 0.326645 0.327157 0.31905 0.279913 0.303799 0.334591 0.336545 0.344128 0.337123 0.366768 0.318202 0.306568 0.337783 0.361959
0.198841 0.325579 0.104701 0.089892 0.105241 0.0997913 0.0782989 0.294224 0.294224 0.294224 0.263296 0.263296 0.321981 0.293967 0.275146 0.30164 0.316814 0.303726 0.275457 0.276787 0.308338 0.286324 0.286324 0.286324 0.314891 0.339293 0.330348 0.326293 0.330481 0.324898 0.308929 0.335763 0.335393 0.338183 0.353489 0.326078 0.297053 0.316067 0.322332 0.323444 0.331812 0.331131 0.328954 0.329676 0.323864 0.337009 0.32821 0.326618 0.315508 0.319831 0.332475 0.340329 0.345676 0.344698 0.325971 0.346839 0.35092 0.363685 0.360288 0.340639 0.322974 0.322607 0.874877 1 0.855255 0.802371 0.325579 0.339144 0.320446 0.28505 0.308929 0.335763 0.335393 0.344057 0.338222 0.368726 0.322248 0.313465 0.341722 0.3605
0.202047 0.32915 0.105456 0.0961184 0.104369 0.100819 0.0811394 0.293734 0.293734 0.293734 0.261249 0.261249 0.319674 0.290205 0.27381 0.302899 0.311368 0.302541 0.276493 0.276126 0.313086 0.287916 0.287916 0.287916 0.315369 0.342198 0.330091 0.3277 0.327087 0.326476 0.311587 0.33036 0.333216 0.336973 0.348353 0.325049 0.298818 0.314369 0.326769 0.321903 0.332094 0.333281 0.332746 0.328409 0.32696 0.335652 0.32332 0.332958 0.314287 0.32186 0.332906 0.34219 0.345252 0.340331 0.330104 0.352859 0.354625 0.363409 0.360593 0.338856 0.319092 0.321152 0.839386 0.854577 1 0.776885 0.32915 0.336255 0.325481 0.284777 0.311587 0.33036 0.333216 0.347512 0.33828 0.368262 0.316063 0.311252 0.336907 0.360991
0.197009 0.324957 0.106585 0.092385 0.100746 0.0952675 0.0759952 0.30076 0.30076 0.30076 0.260731 0.260731 0.326417 0.295291 0.275775 0.29697 0.321825 0.301161 0.283948 0.277245 0.312326 0.292826 0.292826 0.292826 0.319723 0.343026 0.328631 0.327122 0.3285 0.3271 0.316413 0.336225 0.337777 0.336888 0.355676 0.333799 0.29242 0.312435 0.330356 0.324655 0.320846 0.32117 0.322388 0.316718 0.327607 0.33757 0.324464 0.326964 0.313389 0.320038 0.326954 0.339752 0.342354 0.341401 0.331881 0.350035 0.351617 0.36139 0.358742 0.346466 0.325853 0.315027 0.809208 0.806247 0.784032 1 0.324957 0.342424 0.326484 0.278236 0.316413 0.336225 0.337777 0.351091 0.344964 0.372421 0.329544 0.31508 0.342537 0.364165
0.214794 1 0.10247 0.100042 0.112101 0.110249 0.0792663 0.3407 0.3407 0.3407 0.286356 0.286356 0.376853 0.339709 0.325034 0.342696 0.364261 0.340593 0.340698 0.350753 0.373445 0.368217 0.368217 0.368217 0.374074 0.451734 0.447137 0.447084 0.430373 0.445338 0.386542 0.417742 0.429974 0.460492 0.435681 0.406719 0.375486 0.375369 0.409157 0.396947 0.396444 0.396644 0.396801 0.397621 0.417415 0.419784 0.421505 0.423057 0.427045 0.418257 0.415323 0.423372 0.425617 0.430844 0.408352 0.423501 0.466069 0.455456 0.450964 0.448653 0.403826 0.385841 0.35791 0.355509 0.358763 0.361628 1 0.366246 0.369408 0.32407 0.386542 0.417742 0.429974 0.427484 0.434326 0.468573 0.380589 0.401508 0.396189 0.477834
0.213595 0.357605 0.10447 0.0905226 0.0940022 0.0934719 0.0741279 0.327276 0.327276 0.327276 0.289337 0.289337 0.321363 0.302253 0.294819 0.305342 0.310505 0.324008 0.315307 0.332093 0.360225 0.326994 0.326994 0.326994 0.340055 0.345348 0.343259 0.332236 0.342999 0.337568 0.34124 0.387631 0.381979 0.365679 0.350138 0.331961 0.330553 0.323309 0.350201 0.365379 0.345666 0.34848 0.350459 0.341478 0.349761 0.370574 0.361683 0.367724 0.356006 0.359029 0.351783 0.345045 0.358495 0.370343 0.339208 0.374591 0.37905 0.379506 0.374503 0.367985 0.362213 0.336732 0.342065 0.34658 0.341962 0.354193 0.357605 1 0.66447 0.307858 0.34124 0.387631 0.381979 0.384429 0.387785 0.398014 0.351864 0.350182 0.359287 0.393313
0.205646 0.354548 0.0947755 0.0860043 0.082423 0.0935142 0.0672744 0.322465 0.322465 0.322465 0.275049 0.275049 0.306286 0.313523 0.288623 0.299576 0.313441 0.31336 0.328917 0.332013 0.356643 0.324366 0.324366 0.324366 0.334585 0.3799 0.370869 0.362538 0.367332 0.371696 0.341371 0.378105 0.380543 0.384196 0.352781 0.324441 0.326556 0.319756 0.341525 0.344668 0.341484 0.344738 0.345061 0.340171 0.355358 0.359767 0.368144 0.366836 0.34979 0.352881 0.347547 0.334466 0.358296 0.363642 0.339223 0.359851 0.378965 0.375727 0.371577 0.367862 0.366175 0.339442 0.332021 0.327809 0.330063 0.338634 0.354548 0.65659 1 0.300943 0.341371 0.378105 0.380543 0.385935 0.384675 0.39182 0.34198 0.355242 0.3575 0.384889
0.227451 0.329237 0.132753 0.11721 0.121788 0.116787 0.112039 0.29329 0.29329 0.29329 0.264413 0.264413 0.306451 0.291734 0.283353 0.290488 0.320993 0.33235 0.315435 0.30088 0.323726 0.302053 0.302053 0.302053 0.308637 0.323953 0.32507 0.318067 0.333065 0.324627 0.324652 0.336188 0.338007 0.332107 0.321242 0.306459 0.298625 0.307041 0.316147 0.318484 0.319184 0.319435 0.320725 0.320955 0.326343 0.325221 0.320619 0.329136 0.333957 0.33175 0.3366 0.335837 0.340355 0.338703 0.332081 0.345841 0.337162 0.335293 0.334959 0.335774 0.33273 0.323329 0.314109 0.314859 0.315049 0.309334 0.329237 0.329359 0.324466 1 0.324652 0.336188 0.338007 0.341461 0.339778 0.346154 0.328004 0.319902 0.321463 0.349258
0.198823 0.367206 0.108681 0.0905493 0.0970641 0.0971556 0.0777672 0.301041 0.301041 0.301041 0.261857 0.261857 0.331307 0.305106 0.295873 0.305524 0.318041 0.327704 0.328861 0.325412 0.336054 0.321136 0.321136 0.321136 0.330943 0.374635 0.379029 0.370614 0.367478 0.377365 1 0.428287 0.418016 0.371552 0.355531 0.339856 0.341088 0.349897 0.346057 0.3468 0.353295 0.352892 0.356914 0.353468 0.377671 0.368011 0.356967 0.355222 0.356597 0.358945 0.354751 0.375021 0.341914 0.362179 0.352186 0.377856 0.375567 0.362249 0.372258 0.374897 0.365092 0.350375 0.332746 0.334105 0.335651 0.340947 0.367206 0.331371 0.339538 0.314246 1 0.428287 0.418016 0.418167 0.408749 0.378398 0.351298 0.343557 0.332747 0.381834
0.229366 0.479011 0.107493 0.101934 0.100045 0.104922 0.0882164 0.395888 0.395888 0.395888 0.331455 0.331455 0.429853 0.377427 0.368164 0.387057 0.390796 0.407512 0.403738 0.388437 0.452233 0.402882 0.402882 0.402882 0.448976 0.490517 0.483386 0.471579 0.486762 0.481079 0.499328 1 0.813195 0.522789 0.502342 0.444921 0.417086 0.441671 0.469915 0.468463 0.457846 0.462301 0.46482 0.453008 0.496875 0.506337 0.514733 0.502084 0.483434 0.502276 0.478629 0.482481 0.490591 0.494118 0.45781 0.499351 0.512328 0.500998 0.513662 0.518644 0.480636 0.455117 0.420507 0.412402 0.409526 0.420494 0.479011 0.448758 0.448243 0.378921 0.499328 1 0.813195 0.76857 0.734986 0.522892 0.468782 0.476023 0.477698 0.526713
0.229336 0.487747 0.0998391 0.100617 0.0998611 0.105756 0.0819688 0.393527 0.393527 0.393527 0.333063 0.333063 0.431113 0.369774 0.363026 0.382888 0.395053 0.416421 0.407422 0.39112 0.441212 0.407039 0.407039 0.407039 0.440437 0.498228 0.48054 0.479283 0.490967 0.502627 0.492423 0.806943 1 0.520867 0.505621 0.443473 0.412553 0.439873 0.470012 0.466425 0.462998 0.46616 0.469127 0.459009 0.498029 0.510972 0.51224 0.508234 0.483059 0.500973 0.482258 0.475236 0.477532 0.485513 0.457442 0.503683 0.519441 0.502393 0.517369 0.521265 0.486867 0.449974 0.42072 0.413842 0.414395 0.423042 0.487747 0.438579 0.449207 0.3756 0.492423 0.806943 1 0.7412 0.776485 0.528023 0.455431 0.47328 0.461556 0.530201
0.235817 0.483835 0.103048 0.103842 0.0998724 0.114334 0.0917846 0.419363 0.419363 0.419363 0.34465 0.34465 0.430696 0.381204 0.374691 0.386639 0.408424 0.411788 0.414328 0.398378 0.454711 0.411548 0.411548 0.411548 0.452532 0.510589 0.493715 0.501143 0.510569 0.503591 0.500337 0.775581 0.754869 0.534059 0.507295 0.445282 0.419118 0.446319 0.467905 0.470832 0.465356 0.468813 0.469504 0.461591 0.509638 0.523952 0.527223 0.513129 0.500666 0.514522 0.481746 0.476036 0.491426 0.496925 0.458564 0.510289 0.528014 0.509974 0.529863 0.536929 0.482964 0.462278 0.431763 0.423255 0.424318 0.441368 0.483835 0.444272 0.456057 0.38503 0.500337 0.775581 0.754869 1 0.719389 0.539066 0.465417 0.482134 0.482283 0.546484
0.228382 0.500235 0.102221 0.103305 0.101641 0.112059 0.0883284 0.400047 0.400047 0.400047 0.332943 0.332943 0.434392 0.379813 0.364662 0.385362 0.395766 0.413971 0.412877 0.393454 0.452475 0.424324 0.424324 0.424324 0.444906 0.497227 0.480998 0.477819 0.483504 0.499404 0.476871 0.73584 0.783477 0.527555 0.503122 0.440253 0.423518 0.439282 0.481903 0.46754 0.47293 0.481643 0.481384 0.470762 0.493001 0.513196 0.52441 0.523793 0.499054 0.514032 0.472681 0.474294 0.485607 0.478251 0.452094 0.496768 0.539977 0.498621 0.519574 0.523116 0.481527 0.468375 0.426408 0.421004 0.421394 0.434608 0.500235 0.449363 0.459407 0.380679 0.476871 0.73584 0.783477 0.716573 1 0.546092 0.462246 0.477034 0.476048 0.54905
0.227269 0.47646 0.103648 0.0870618 0.0946931 0.0900404 0.066592 0.376747 0.376747 0.376747 0.316803 0.316803 0.403383 0.350252 0.341883 0.374505 0.390959 0.363751 0.391969 0.384473 0.430641 0.373076 0.373076 0.373076 0.412698 0.457418 0.453589 0.450389 0.443786 0.452192 0.405705 0.473406 0.478595 0.47917 0.442157 0.411495 0.379368 0.394053 0.427581 0.417203 0.44277 0.443543 0.44175 0.439102 0.459672 0.462305 0.448536 0.456014 0.444224 0.442344 0.449778 0.442704 0.449927 0.464544 0.435954 0.467477 0.605287 0.481081 0.51348 0.49304 0.448487 0.414499 0.421818 0.418793 0.418154 0.42892 0.47646 0.421583 0.428529 0.344243 0.405705 0.473406 0.478595 0.483928 0.492913 1 0.410945 0.432254 0.43771 0.851839
0.179942 0.361565 0.0919946 0.0787464 0.0801913 0.0943005 0.0647201 0.303326 0.303326 0.303326 0.253858 0.253858 0.333519 0.30038 0.297051 0.297075 0.315008 0.309896 0.306842 0.307166 0.328 0.3226 0.3226 0.3226 0.326791 0.35934 0.350737 0.34331 0.339935 0.347981 0.333187 0.386528 0.378943 0.371623 0.364428 0.347601 0.309149 0.323384 0.364812 0.365506 0.34334 0.343242 0.34327 0.338701 0.343255 0.354485 0.362066 0.362389 0.375862 0.367036 0.364362 0.347727 0.360433 0.357579 0.354424 0.371008 0.385456 0.358104 0.375831 0.376252 0.38187 0.348154 0.33567 0.330261 0.328891 0.337279 0.361565 0.347222 0.335947 0.304531 0.333187 0.386528 0.378943 0.380885 0.374921 0.370008 1 0.441765 0.493978 0.381044
0.187114 0.408824 0.0978728 0.0868498 0.101096 0.0934282 0.0794119 0.330324 0.330324 0.330324 0.269607 0.269607 0.360895 0.327061 0.318618 0.346271 0.351979 0.317223 0.342958 0.33973 0.359249 0.342079 0.342079 0.342079 0.35288 0.393616 0.385448 0.377711 0.385823 0.384371 0.355818 0.422378 0.426786 0.448033 0.39756 0.364001 0.364551 0.349768 0.389543 0.398192 0.3894 0.388249 0.387196 0.389257 0.407829 0.41351 0.431033 0.426949 0.424965 0.42849 0.392764 0.395753 0.403716 0.409262 0.396344 0.412794 0.430774 0.404634 0.415672 0.411765 0.405051 0.388811 0.348092 0.346672 0.345306 0.35286 0.408824 0.364608 0.377755 0.320084 0.355818 0.422378 0.426786 0.427637 0.424245 0.421173 0.465483 1 0.495091 0.430964
0.20788 0.398221 0.0935915 0.0836506 0.0918586 0.0976595 0.0756911 0.321282 0.321282 0.321282 0.28469 0.28469 0.353949 0.319582 0.320867 0.329282 0.340894 0.324774 0.330891 0.32861 0.365389 0.328222 0.328222 0.328222 0.369425 0.388331 0.3776 0.365413 0.379156 0.363575 0.340286 0.427305 0.415583 0.41382 0.398898 0.361859 0.359476 0.354217 0.377685 0.375018 0.3792 0.377668 0.376191 0.383642 0.389032 0.413268 0.430692 0.417504 0.416646 0.417381 0.383462 0.380971 0.403685 0.401941 0.38095 0.417818 0.43391 0.404409 0.426633 0.392197 0.394148 0.370451 0.365973 0.363133 0.357038 0.368236 0.398221 0.368537 0.376137 0.323763 0.340286 0.427305 0.415583 0.432924 0.424358 0.420282 0.525204 0.487668 1 0.427277
0.232955 0.488376 0.102501 0.0955291 0.104812 0.0968243 0.0743185 0.376517 0.376517 0.376517 0.31929 0.31929 0.406354 0.360533 0.339178 0.369304 0.389056 0.375008 0.395943 0.383612 0.434878 0.38719 0.38719 0.38719 0.413057 0.459452 0.45903 0.457808 0.449657 0.464862 0.416032 0.481987 0.488223 0.482169 0.454114 0.414996 0.384448 0.403687 0.438191 0.41725 0.439383 0.440324 0.441682 0.438001 0.457101 0.466338 0.455768 0.457946 0.452164 0.457639 0.454661 0.455221 0.462069 0.467611 0.444242 0.483957 0.617618 0.496669 0.507585 0.499834 0.444712 0.419418 0.420317 0.414556 0.418576 0.422516 0.488376 0.413409 0.420682 0.34901 0.416032 0.481987 0.488223 0.498708 0.499293 0.851607 0.427064 0.44354 0.45427 1
