C1903d2TS003_1 C1903d2TS010_1 C1903d2TS010_2 C1903d2TS010_3 C1903d2TS010_4 C1903d2TS010_5 C1903d2TS044_1 C1903d2TS049_1 C1903d2TS049_2 C1903d2TS049_3 C1903d2TS049_4 C1903d2TS049_5 C1903d2TS067_1 C1903d2TS067_2 C1903d2TS067_3 C1903d2TS067_4 C1903d2TS067_5 C1903d2TS103_1 C1903d2TS121_1 C1903d2TS121_2 C1903d2TS121_3 C1903d2TS123_1 C1903d2TS123_2 C1903d2TS123_3 C1903d2TS123_4 C1903d2TS123_5 C1903d2TS131_1 C1903d2TS131_2 C1903d2TS131_3 C1903d2TS131_4 C1903d2TS131_5 C1903d2TS210_1 C1903d2TS210_2 C1903d2TS210_3 C1903d2TS210_4 C1903d2TS210_5 C1903d2TS215_1 C1903d2TS215_2 C1903d2TS215_3 C1903d2TS215_4 C1903d2TS215_5 C1903d2TS228_1 C1903d2TS228_2 C1903d2TS228_3 C1903d2TS228_4 C1903d2TS228_5 C1903d2TS240_1 C1903d2TS240_2 C1903d2TS240_3 C1903d2TS240_4 C1903d2TS240_5 C1903d2TS258_1 C1903d2TS258_2 C1903d2TS258_3 C1903d2TS258_4 C1903d2TS258_5 C1903d2TS270_1 C1903d2TS273_1 C1903d2TS273_2 C1903d2TS273_3 C1903d2TS273_4 C1903d2TS273_5 C1903d2TS301_1 C1903d2TS345_1 C1903d2TS345_2 C1903d2TS345_3 C1903d2TS345_4 C1903d2TS345_5 C1903d2TS347_1 C1903d2TS347_2 C1903d2TS347_3 C1903d2TS405_1 C1903d2TS405_2 C1903d2TS405_3 C1903d2TS405_4 C1903d2TS405_5 C1903d2TS432_1 C1903d2TS438_1 C1903d2TS438_2 C1903d2TS438_3 C1903d2TS438_4 C1903d2TS438_5
0.268958 0.492741 0.487439 0.498128 0.49272 0.502155 1 0.185963 0.159696 0.149928 0.143966 0.122223 0.314854 0.314854 0.314854 0.30162 0.30162 0.37753 0.283209 0.262513 0.207508 0.408946 0.363003 0.363003 0.363003 0.363003 0.498622 0.514471 0.526714 0.484955 0.492295 0.49686 0.485566 0.533613 0.516517 0.525735 0.46212 0.392331 0.439316 0.416078 0.426912 0.498423 0.492889 0.500061 0.49631 0.517495 0.555582 0.582302 0.554831 0.575309 0.562863 0.526872 0.516201 0.513807 0.538784 0.502023 0.514507 0.525348 0.506552 0.506552 0.527968 0.501595 1 0.442879 0.372724 0.461587 0.451436 0.439781 0.440283 0.427035 0.41969 0.49686 0.485566 0.533613 0.516517 0.525735 0.488234 0.386854 0.54581 0.35088 0.532736 0.53194
0.255742 0.429011 0.437173 0.410577 0.429777 0.428477 0.35568 0.182618 0.138496 0.149487 0.116063 0.114906 0.278793 0.278793 0.278793 0.261647 0.261647 0.329686 0.239208 0.238967 0.203147 0.381977 0.337838 0.337838 0.337838 0.337838 0.379371 0.402592 0.404964 0.381778 0.388386 0.407824 0.412673 0.399819 0.409475 0.405513 0.392609 0.385121 0.376184 0.35837 0.357471 0.422446 0.420786 0.433449 0.424632 0.412737 0.432959 0.441168 0.41757 0.44031 0.433449 0.457091 0.430869 0.415243 0.419402 0.429116 0.406102 0.433385 0.417076 0.417076 0.42236 0.422672 0.35568 1 0.442584 0.499251 0.430224 0.432525 0.374933 0.374742 0.342316 0.407824 0.412673 0.399819 0.409475 0.405513 0.447307 0.342746 0.419505 0.29673 0.414299 0.412123
0.267415 0.372169 0.371949 0.387752 0.389173 0.373357 0.278872 0.134273 0.13847 0.128797 0.102906 0.0955745 0.280458 0.280458 0.280458 0.27355 0.27355 0.338975 0.244495 0.211053 0.220728 0.388609 0.365204 0.365204 0.365204 0.365204 0.368924 0.388812 0.382288 0.369607 0.383191 0.363005 0.382967 0.359235 0.353057 0.337836 0.377977 0.371878 0.390687 0.374615 0.388298 0.379977 0.377906 0.383303 0.377341 0.371671 0.356449 0.379184 0.359719 0.391105 0.372036 0.408031 0.400877 0.387406 0.348209 0.385056 0.361655 0.368876 0.365874 0.365874 0.357814 0.360474 0.278872 0.42823 1 0.428748 0.375781 0.377493 0.372295 0.366146 0.355216 0.363005 0.382967 0.359235 0.353057 0.337836 0.399601 0.333688 0.373603 0.29736 0.366111 0.364334
0.255266 0.38075 0.438816 0.417853 0.409058 0.404325 0.355599 0.156527 0.124574 0.127444 0.105684 0.083874 0.267014 0.267014 0.267014 0.255206 0.255206 0.313873 0.240486 0.239277 0.217363 0.372172 0.33551 0.33551 0.33551 0.33551 0.374652 0.395056 0.396904 0.37045 0.386591 0.344343 0.349901 0.383369 0.372691 0.379527 0.399165 0.376107 0.384548 0.408445 0.368688 0.394279 0.388898 0.398913 0.396931 0.413981 0.415433 0.418797 0.416935 0.429431 0.434627 0.41129 0.402571 0.406733 0.435977 0.397421 0.413674 0.390488 0.384272 0.384272 0.390563 0.386648 0.355599 0.48872 0.43131 1 0.368569 0.433107 0.360502 0.347266 0.366279 0.344343 0.349901 0.383369 0.372691 0.379527 0.398345 0.35256 0.4198 0.293215 0.4217 0.420361
0.235448 0.370702 0.39253 0.388877 0.431033 0.404633 0.334796 0.14409 0.132622 0.121871 0.107144 0.0716808 0.304658 0.304658 0.304658 0.275452 0.275452 0.321418 0.243221 0.240355 0.201958 0.359789 0.326411 0.326411 0.326411 0.326411 0.365279 0.390507 0.387522 0.373787 0.377402 0.396278 0.397165 0.391758 0.371553 0.380858 0.372419 0.300267 0.351044 0.307691 0.327557 0.397626 0.395994 0.402894 0.401376 0.395067 0.393749 0.398038 0.373614 0.398992 0.396122 0.40907 0.417446 0.40719 0.396334 0.388659 0.390877 0.41799 0.415712 0.415712 0.413343 0.420417 0.334796 0.424251 0.379226 0.372819 1 0.405697 0.358628 0.319979 0.333474 0.396278 0.397165 0.391758 0.371553 0.380858 0.402228 0.337721 0.387142 0.285799 0.387224 0.389846
0.246125 0.375787 0.385935 0.391232 0.37713 0.377286 0.344986 0.128927 0.132273 0.112131 0.120848 0.0967674 0.271661 0.271661 0.271661 0.244007 0.244007 0.307412 0.249928 0.231972 0.202763 0.367694 0.323755 0.323755 0.323755 0.323755 0.404406 0.415832 0.397273 0.372567 0.402138 0.382098 0.3655 0.414512 0.389677 0.404756 0.366215 0.367795 0.407839 0.416912 0.379751 0.446066 0.447339 0.445441 0.449231 0.442985 0.399573 0.404578 0.406745 0.398873 0.408569 0.413433 0.39449 0.405563 0.412553 0.403559 0.38415 0.409922 0.404335 0.404335 0.402608 0.405733 0.344986 0.430645 0.375321 0.446957 0.413272 1 0.363112 0.349053 0.360678 0.382098 0.3655 0.414512 0.389677 0.404756 0.397745 0.353299 0.427514 0.329723 0.426367 0.424736
0.254939 0.460469 0.433457 0.432321 0.437662 0.431241 0.381445 0.182891 0.169052 0.164982 0.13447 0.132434 0.283145 0.283145 0.283145 0.268894 0.268894 0.372008 0.257838 0.250431 0.207966 0.432366 0.397396 0.397396 0.397396 0.397396 0.448632 0.472998 0.470826 0.468931 0.460299 0.428632 0.426191 0.441678 0.421708 0.44823 0.444186 0.361595 0.448202 0.392841 0.414997 0.438779 0.440153 0.450862 0.437531 0.46737 0.446736 0.448352 0.460966 0.439722 0.452084 0.45567 0.461658 0.471291 0.448172 0.442699 0.439575 0.457252 0.439261 0.439261 0.446619 0.444788 0.381445 0.401826 0.405629 0.415817 0.383088 0.383352 1 0.426877 0.425629 0.428632 0.426191 0.441678 0.421708 0.44823 0.441566 0.368536 0.462879 0.32679 0.454914 0.462605
0.306884 0.399038 0.402322 0.389972 0.403702 0.389942 0.330943 0.162824 0.172508 0.136274 0.134428 0.112136 0.261297 0.261297 0.261297 0.276262 0.276262 0.359471 0.251145 0.226969 0.189509 0.415146 0.362184 0.362184 0.362184 0.362184 0.375631 0.381787 0.367095 0.388746 0.389705 0.391173 0.417643 0.392562 0.407034 0.404986 0.381897 0.354317 0.364982 0.352751 0.379768 0.396327 0.395264 0.388004 0.403092 0.397624 0.397528 0.402574 0.417438 0.406328 0.406489 0.410926 0.410506 0.418797 0.397571 0.405833 0.380039 0.42146 0.413216 0.413216 0.419874 0.407563 0.330943 0.374554 0.366486 0.350017 0.310594 0.34455 0.394909 1 0.36587 0.391173 0.417643 0.392562 0.407034 0.404986 0.377275 0.366204 0.386523 0.300777 0.377305 0.389074
0.211476 0.33875 0.362309 0.357047 0.349875 0.32778 0.31041 0.122776 0.130789 0.103941 0.101307 0.0642586 0.268882 0.268882 0.268882 0.268785 0.268785 0.347005 0.265093 0.255334 0.230733 0.377447 0.308594 0.308594 0.308594 0.308594 0.339928 0.366214 0.378318 0.34944 0.363032 0.355854 0.35292 0.371923 0.343972 0.3647 0.344079 0.326969 0.394375 0.31735 0.361083 0.349926 0.353852 0.360482 0.352071 0.392112 0.385512 0.369456 0.394033 0.377486 0.372986 0.377276 0.369102 0.375047 0.375546 0.365093 0.35864 0.359605 0.366367 0.366367 0.344802 0.365812 0.31041 0.309978 0.33428 0.361453 0.306085 0.342742 0.366433 0.345829 1 0.355854 0.35292 0.371923 0.343972 0.3647 0.37379 0.302671 0.409952 0.263779 0.40581 0.409117
0.23462 0.453424 0.431594 0.412497 0.418287 0.435064 0.373974 0.151132 0.127558 0.125084 0.113021 0.0993309 0.280993 0.280993 0.280993 0.269056 0.269056 0.322036 0.244646 0.236013 0.209467 0.381695 0.322954 0.322954 0.322954 0.322954 0.427842 0.479636 0.478484 0.45322 0.459637 1 0.706314 0.505084 0.498576 0.493035 0.495986 0.383788 0.415613 0.355675 0.392369 0.530743 0.522318 0.525048 0.540271 0.497615 0.466334 0.446302 0.453797 0.460745 0.452713 0.491737 0.482793 0.445467 0.444866 0.47372 0.4411 0.517494 0.504379 0.504379 0.505767 0.500891 0.373974 0.40602 0.349207 0.354054 0.403962 0.378613 0.384362 0.388389 0.354274 1 0.706314 0.505084 0.498576 0.493035 0.476709 0.38376 0.463821 0.346313 0.46757 0.46556
0.217872 0.418996 0.406602 0.392289 0.419307 0.407443 0.356033 0.145857 0.120202 0.116683 0.102859 0.075605 0.256305 0.256305 0.256305 0.260099 0.260099 0.317075 0.22939 0.221366 0.196947 0.369248 0.31458 0.31458 0.31458 0.31458 0.426432 0.489651 0.489934 0.45431 0.468787 0.663123 1 0.474786 0.483967 0.467113 0.466774 0.374508 0.384742 0.336842 0.389772 0.491031 0.484826 0.498701 0.502638 0.468981 0.45313 0.433778 0.440645 0.444901 0.434491 0.478614 0.467453 0.439748 0.432703 0.471821 0.387882 0.504197 0.493515 0.493515 0.500754 0.501749 0.356033 0.398794 0.362107 0.346673 0.383675 0.355591 0.383503 0.403114 0.345024 0.663123 1 0.474786 0.483967 0.467113 0.445307 0.392136 0.443312 0.345802 0.448991 0.444668
0.275032 0.475049 0.485552 0.465368 0.470988 0.468996 0.439234 0.147154 0.144684 0.118005 0.114535 0.0856494 0.278921 0.278921 0.278921 0.279395 0.279395 0.375558 0.255733 0.245003 0.215822 0.416548 0.362808 0.362808 0.362808 0.362808 0.488004 0.493649 0.494766 0.497039 0.496839 0.523614 0.512246 1 0.569206 0.639403 0.475078 0.415133 0.432158 0.38105 0.44462 0.521109 0.508301 0.512023 0.523254 0.501348 0.549925 0.500437 0.504525 0.535348 0.515209 0.515606 0.502229 0.506313 0.464493 0.512644 0.466259 0.488952 0.478461 0.478461 0.504579 0.487838 0.439234 0.394969 0.374308 0.415403 0.406726 0.422926 0.41401 0.415739 0.408187 0.523614 0.512246 1 0.569206 0.639403 0.479448 0.446265 0.508997 0.380373 0.519795 0.509978
0.270926 0.488813 0.458143 0.456874 0.460032 0.451634 0.442806 0.163735 0.148085 0.148566 0.109477 0.10723 0.294776 0.294776 0.294776 0.30758 0.30758 0.359072 0.28948 0.267102 0.242326 0.413136 0.351187 0.351187 0.351187 0.351187 0.519242 0.545929 0.549211 0.529533 0.531171 0.523658 0.528363 0.588796 1 0.6088 0.438744 0.428393 0.42901 0.380488 0.425938 0.552609 0.552515 0.554057 0.557516 0.560672 0.534756 0.54846 0.525906 0.515665 0.52225 0.51104 0.505827 0.498226 0.450121 0.507373 0.449495 0.509895 0.500598 0.500598 0.509224 0.501786 0.442806 0.429147 0.37468 0.416405 0.40668 0.425716 0.409654 0.423883 0.386 0.523658 0.528363 0.588796 1 0.6088 0.479221 0.455853 0.502813 0.369483 0.502739 0.509405
0.266515 0.495214 0.469942 0.442683 0.461197 0.444068 0.430839 0.162687 0.136897 0.123261 0.113128 0.0858719 0.269381 0.269381 0.269381 0.269731 0.269731 0.345145 0.271409 0.251431 0.219616 0.39945 0.353563 0.353563 0.353563 0.353563 0.504894 0.493009 0.506944 0.500349 0.509168 0.516844 0.512687 0.629118 0.591977 1 0.45507 0.413168 0.441798 0.376122 0.414376 0.538152 0.537704 0.542823 0.545301 0.524293 0.546504 0.523805 0.534897 0.544319 0.536155 0.504349 0.493842 0.50626 0.465785 0.502501 0.462888 0.47117 0.462034 0.462034 0.486394 0.462766 0.430839 0.407256 0.343868 0.404559 0.396374 0.41595 0.428731 0.413839 0.400181 0.516844 0.512687 0.629118 0.591977 1 0.485099 0.422989 0.526226 0.366944 0.530693 0.537527
0.237689 0.411922 0.432042 0.386589 0.396831 0.377603 0.355955 0.151951 0.137991 0.11987 0.107421 0.0918799 0.275214 0.275214 0.275214 0.26213 0.26213 0.33616 0.254667 0.234353 0.198735 0.381846 0.324773 0.324773 0.324773 0.324773 0.39819 0.454589 0.432165 0.418715 0.416906 0.45393 0.454574 0.445846 0.420553 0.442106 0.415817 0.365201 0.385029 0.324885 0.372534 0.436144 0.423635 0.441056 0.442026 0.440926 0.443848 0.411532 0.436316 0.453569 0.421414 0.462557 0.43032 0.454163 0.418934 0.44209 0.404151 0.41748 0.419647 0.419647 0.404358 0.418047 0.355955 0.401731 0.370417 0.374613 0.36587 0.366818 0.371432 0.345662 0.372307 0.45393 0.454574 0.445846 0.420553 0.442106 1 0.336593 0.426121 0.308905 0.431489 0.422746
0.230224 0.383133 0.397602 0.328641 0.345319 0.358012 0.294525 0.142038 0.0949671 0.106862 0.0748225 0.0734197 0.242877 0.242877 0.242877 0.22902 0.22902 0.323808 0.216085 0.192579 0.18458 0.351705 0.332646 0.332646 0.332646 0.332646 0.41253 0.407135 0.414545 0.411194 0.413972 0.376147 0.417908 0.437369 0.433244 0.423038 0.357033 0.31206 0.319697 0.33081 0.329182 0.400371 0.401279 0.401287 0.403733 0.394931 0.390667 0.35688 0.373014 0.367387 0.375018 0.382397 0.392984 0.39003 0.361457 0.390684 0.367837 0.383591 0.379722 0.379722 0.388156 0.387969 0.294525 0.329855 0.31528 0.340631 0.328753 0.322493 0.334702 0.350861 0.293098 0.376147 0.417908 0.437369 0.433244 0.423038 0.352107 1 0.415957 0.352927 0.411039 0.41687
0.255308 0.474312 0.515803 0.465344 0.496743 0.478453 0.444349 0.162203 0.140974 0.126676 0.114568 0.098475 0.289322 0.289322 0.289322 0.287812 0.287812 0.373638 0.281458 0.266016 0.225739 0.426 0.367041 0.367041 0.367041 0.367041 0.510052 0.551492 0.520815 0.494952 0.513567 0.490053 0.483904 0.516305 0.501333 0.529062 0.435641 0.427045 0.467625 0.414065 0.424503 0.511809 0.512862 0.527327 0.510885 0.566546 0.549516 0.525566 0.556279 0.545234 0.547227 0.557523 0.554389 0.557536 0.530283 0.518143 0.518165 0.494468 0.495911 0.495911 0.489945 0.488606 0.444349 0.429692 0.390612 0.445356 0.407179 0.427263 0.442684 0.405544 0.446712 0.490053 0.483904 0.516305 0.501333 0.529062 0.47133 0.44526 1 0.401592 0.861839 0.858866
0.239508 0.348664 0.363048 0.360875 0.356891 0.323857 0.281236 0.175297 0.126289 0.150855 0.133596 0.114551 0.260426 0.260426 0.260426 0.265679 0.265679 0.32632 0.230607 0.226136 0.219814 0.342525 0.314764 0.314764 0.314764 0.314764 0.382568 0.409063 0.38786 0.376845 0.398158 0.360949 0.384998 0.389497 0.365539 0.383276 0.374908 0.322337 0.35129 0.326616 0.357573 0.383218 0.387038 0.396554 0.385622 0.388306 0.401254 0.373319 0.386223 0.370055 0.370109 0.372182 0.374061 0.372038 0.355878 0.354741 0.348176 0.376154 0.367437 0.367437 0.365966 0.364175 0.281236 0.339151 0.329276 0.333901 0.300401 0.338873 0.33975 0.318134 0.319426 0.360949 0.384998 0.389497 0.365539 0.383276 0.361307 0.391863 0.420623 1 0.411454 0.412853
0.257948 0.481783 0.520683 0.470188 0.493942 0.479604 0.434736 0.157344 0.1505 0.126358 0.121734 0.0959551 0.292452 0.292452 0.292452 0.289362 0.289362 0.384415 0.267574 0.264444 0.220111 0.433652 0.37794 0.37794 0.37794 0.37794 0.508635 0.553573 0.519547 0.505565 0.520947 0.500473 0.488949 0.526935 0.498097 0.538 0.435891 0.429424 0.45309 0.41439 0.441025 0.509847 0.51162 0.525354 0.51105 0.567673 0.547692 0.522241 0.560747 0.545401 0.543972 0.561509 0.552505 0.557813 0.531945 0.527279 0.528027 0.495666 0.493198 0.493198 0.491784 0.490093 0.434736 0.426469 0.384504 0.444581 0.407113 0.428682 0.439593 0.405952 0.441485 0.500473 0.488949 0.526935 0.498097 0.538 0.480642 0.446635 0.865051 0.392749 1 0.873369
0.260087 0.480949 0.508077 0.463137 0.493139 0.477658 0.430192 0.156167 0.137993 0.113189 0.116697 0.0834197 0.280173 0.280173 0.280173 0.284437 0.284437 0.379833 0.26565 0.259996 0.223186 0.426957 0.362427 0.362427 0.362427 0.362427 0.504166 0.547095 0.52723 0.501093 0.522043 0.492802 0.48206 0.517039 0.501963 0.539555 0.435434 0.418584 0.457759 0.411179 0.439267 0.516696 0.519088 0.530735 0.517222 0.565956 0.550668 0.53066 0.561858 0.544378 0.539235 0.553906 0.549507 0.556859 0.522148 0.522668 0.507738 0.493189 0.499559 0.499559 0.488916 0.487064 0.430192 0.417066 0.380195 0.446682 0.402254 0.426092 0.44085 0.408683 0.445363 0.492802 0.48206 0.517039 0.501963 0.539555 0.469531 0.447322 0.857341 0.390304 0.867596 1
