C1902d3TS003_1 C1902d3TS010_1 C1902d3TS010_2 C1902d3TS010_3 C1902d3TS010_4 C1902d3TS010_5 C1902d3TS044_1 C1902d3TS049_1 C1902d3TS049_2 C1902d3TS049_3 C1902d3TS049_4 C1902d3TS049_5 C1902d3TS067_1 C1902d3TS067_2 C1902d3TS067_3 C1902d3TS067_4 C1902d3TS067_5 C1902d3TS103_1 C1902d3TS123_1 C1902d3TS123_2 C1902d3TS123_3 C1902d3TS123_4 C1902d3TS123_5 C1902d3TS131_1 C1902d3TS131_2 C1902d3TS131_3 C1902d3TS131_4 C1902d3TS131_5 C1902d3TS210_1 C1902d3TS210_2 C1902d3TS210_3 C1902d3TS210_4 C1902d3TS210_5 C1902d3TS215_1 C1902d3TS215_2 C1902d3TS215_3 C1902d3TS215_4 C1902d3TS215_5 C1902d3TS228_1 C1902d3TS228_2 C1902d3TS228_3 C1902d3TS228_4 C1902d3TS228_5 C1902d3TS240_1 C1902d3TS240_2 C1902d3TS240_3 C1902d3TS240_4 C1902d3TS240_5 C1902d3TS258_1 C1902d3TS258_2 C1902d3TS258_3 C1902d3TS258_4 C1902d3TS258_5 C1902d3TS267_1 C1902d3TS267_2 C1902d3TS267_3 C1902d3TS267_4 C1902d3TS273_1 C1902d3TS273_2 C1902d3TS273_3 C1902d3TS273_4 C1902d3TS273_5 C1902d3TS301_1 C1902d3TS345_1 C1902d3TS345_2 C1902d3TS345_3 C1902d3TS345_4 C1902d3TS345_5 C1902d3TS347_1 C1902d3TS347_2 C1902d3TS347_3 C1902d3TS405_1 C1902d3TS405_2 C1902d3TS405_3 C1902d3TS405_4 C1902d3TS405_5 C1902d3TS432_1 C1902d3TS438_1 C1902d3TS438_2 C1902d3TS438_3 C1902d3TS438_4 C1902d3TS438_5
0.266945 0.413867 0.407742 0.419834 0.40836 0.395355 1 0.0997107 0.135637 0.147528 0.0982164 0.125383 0.617958 0.617958 0.617958 0.617958 0.617958 0.613503 0.621849 0.621849 0.622894 0.622894 0.622894 0.649141 0.649783 0.646195 0.644826 0.648706 0.459306 0.440129 0.493338 0.504357 0.529562 0.571971 0.608314 0.60353 0.567423 0.51138 0.427852 0.423236 0.423127 0.438842 0.420087 0.472693 0.438053 0.440525 0.472299 0.459049 0.645453 0.631522 0.650895 0.626687 0.662426 0.61649 0.646427 0.582857 0.616756 0.38559 0.404423 0.436034 0.432188 0.425823 1 0.390609 0.387688 0.455021 0.387056 0.366894 0.373282 0.379645 0.341836 0.459306 0.440129 0.493338 0.504357 0.529562 0.589063 0.661307 0.382555 0.66031 0.663969 0.668874
0.216758 0.393537 0.393346 0.369068 0.346475 0.365763 0.362545 0.0820499 0.0950879 0.0973304 0.0733849 0.0752236 0.326026 0.326026 0.326026 0.326026 0.326026 0.343433 0.332689 0.332689 0.33224 0.33224 0.33224 0.382523 0.382258 0.381794 0.38267 0.383861 0.3957 0.387258 0.403728 0.391649 0.395549 0.319573 0.396157 0.398928 0.323947 0.332088 0.388098 0.398058 0.40343 0.386221 0.391859 0.358435 0.370939 0.378002 0.380198 0.381356 0.378365 0.381052 0.38274 0.35558 0.377843 0.341074 0.336854 0.342803 0.347497 0.409674 0.399128 0.329081 0.32431 0.31746 0.362545 1 0.378893 0.404329 0.469278 0.364515 0.323483 0.334241 0.335717 0.3957 0.387258 0.403728 0.391649 0.395549 0.321507 0.363795 0.361711 0.369998 0.363407 0.365135
0.235087 0.384088 0.364531 0.361629 0.34831 0.362778 0.353937 0.092674 0.10632 0.109838 0.0960776 0.0911826 0.35781 0.35781 0.35781 0.35781 0.35781 0.356241 0.358237 0.358237 0.361503 0.361503 0.361503 0.353607 0.354179 0.354011 0.355223 0.36003 0.378126 0.366843 0.345617 0.358458 0.369754 0.363197 0.359057 0.36664 0.340205 0.345724 0.343742 0.346581 0.358647 0.345731 0.328142 0.363735 0.352524 0.359622 0.360347 0.357114 0.359708 0.364866 0.361301 0.34981 0.361373 0.366885 0.363731 0.358357 0.366568 0.343786 0.368489 0.337098 0.344081 0.331897 0.353937 0.379658 1 0.389189 0.372275 0.362395 0.345913 0.357702 0.320854 0.378126 0.366843 0.345617 0.358458 0.369754 0.351721 0.355158 0.347038 0.355899 0.353804 0.364213
0.213173 0.374043 0.361988 0.396134 0.351496 0.364685 0.406919 0.105468 0.096038 0.101494 0.0771562 0.078009 0.400862 0.400862 0.400862 0.400862 0.400862 0.408144 0.402966 0.402966 0.398412 0.398412 0.398412 0.459881 0.458184 0.458474 0.456304 0.460864 0.441936 0.434719 0.433498 0.430859 0.441889 0.413066 0.479985 0.460023 0.385433 0.393136 0.389693 0.399466 0.405894 0.393142 0.380694 0.390489 0.369676 0.359575 0.357065 0.360194 0.466814 0.439297 0.440696 0.438024 0.452547 0.40561 0.404121 0.412386 0.397147 0.391657 0.387205 0.351405 0.34574 0.343798 0.406919 0.394517 0.380933 1 0.360733 0.34182 0.349781 0.352542 0.328011 0.441936 0.434719 0.433498 0.430859 0.441889 0.408771 0.433784 0.349154 0.431823 0.426317 0.426985
0.212266 0.379791 0.344594 0.363857 0.347577 0.360122 0.354109 0.067988 0.0898782 0.0967423 0.0808373 0.0683848 0.33688 0.33688 0.33688 0.33688 0.33688 0.340686 0.338665 0.338665 0.326672 0.326672 0.326672 0.344629 0.344002 0.343464 0.343342 0.345586 0.348412 0.344252 0.369605 0.360074 0.353775 0.325617 0.350017 0.356197 0.353392 0.319651 0.381251 0.386875 0.374572 0.377171 0.347945 0.344155 0.351288 0.348985 0.355806 0.343839 0.347638 0.352358 0.365763 0.355675 0.356861 0.344567 0.358505 0.328666 0.33132 0.380894 0.37432 0.327074 0.319186 0.321451 0.354109 0.467851 0.38184 0.377898 1 0.371406 0.318356 0.322517 0.320101 0.348412 0.344252 0.369605 0.360074 0.353775 0.342012 0.349639 0.33881 0.349023 0.352639 0.357072
0.196854 0.365307 0.340413 0.329062 0.370668 0.366938 0.328854 0.0966251 0.0906276 0.10953 0.0990456 0.0919838 0.307799 0.307799 0.307799 0.307799 0.307799 0.30825 0.332674 0.332674 0.317348 0.317348 0.317348 0.32227 0.322949 0.320997 0.322376 0.325213 0.342983 0.34115 0.335945 0.341337 0.340564 0.332886 0.328518 0.336251 0.322169 0.33002 0.332155 0.332806 0.340039 0.336729 0.320007 0.33039 0.338157 0.343174 0.346976 0.341346 0.343503 0.351966 0.347986 0.314734 0.347345 0.336572 0.338244 0.327465 0.320692 0.29933 0.304812 0.310979 0.315083 0.310866 0.328854 0.367793 0.37833 0.35119 0.372409 1 0.312822 0.321275 0.33655 0.342983 0.34115 0.335945 0.341337 0.340564 0.335694 0.321516 0.326795 0.322863 0.322399 0.330782
0.232406 0.373115 0.339564 0.375458 0.366281 0.36765 0.364709 0.11697 0.139037 0.143087 0.107925 0.110801 0.355072 0.355072 0.355072 0.355072 0.355072 0.356667 0.357346 0.357346 0.351479 0.351479 0.351479 0.364867 0.365929 0.366966 0.367021 0.362191 0.353845 0.35537 0.361872 0.38245 0.378228 0.361566 0.355309 0.37407 0.352699 0.344832 0.367491 0.364135 0.362831 0.381296 0.362245 0.412455 0.388481 0.39226 0.377745 0.371511 0.363506 0.363603 0.387092 0.354697 0.373957 0.376932 0.36851 0.374892 0.369035 0.362922 0.352442 0.357826 0.368608 0.358726 0.364709 0.34 0.373074 0.391487 0.351332 0.350436 1 0.925384 0.374924 0.353845 0.35537 0.361872 0.38245 0.378228 0.352951 0.352859 0.326376 0.360214 0.360725 0.370255
0.227039 0.382755 0.347486 0.370813 0.36892 0.371116 0.369657 0.11163 0.127554 0.13488 0.102338 0.104655 0.356146 0.356146 0.356146 0.356146 0.356146 0.352569 0.35522 0.35522 0.348809 0.348809 0.348809 0.365161 0.365839 0.366936 0.366685 0.36304 0.356222 0.355461 0.364064 0.38715 0.384542 0.360551 0.360538 0.37584 0.355968 0.346973 0.370485 0.366324 0.36586 0.385379 0.362513 0.413848 0.386046 0.388556 0.376264 0.369512 0.36619 0.36369 0.386202 0.354102 0.373643 0.371745 0.363962 0.365488 0.369178 0.358213 0.353006 0.36059 0.367888 0.359673 0.369657 0.34779 0.378576 0.38768 0.353192 0.357552 0.92081 1 0.379291 0.356222 0.355461 0.364064 0.38715 0.384542 0.347244 0.358643 0.319974 0.36171 0.362135 0.376239
0.198474 0.350343 0.315801 0.323442 0.357547 0.352717 0.323521 0.109156 0.122128 0.112226 0.105399 0.102311 0.32517 0.32517 0.32517 0.32517 0.32517 0.331228 0.318093 0.318093 0.327444 0.327444 0.327444 0.314775 0.315319 0.315921 0.313238 0.319105 0.343324 0.332731 0.333762 0.333227 0.337382 0.323822 0.328234 0.341904 0.301278 0.307123 0.320337 0.322831 0.326776 0.323955 0.32949 0.344417 0.334812 0.336121 0.347562 0.346292 0.326744 0.323937 0.339595 0.314377 0.328845 0.323598 0.338416 0.323822 0.309563 0.298374 0.318138 0.312053 0.312732 0.313725 0.323521 0.343289 0.337472 0.35772 0.336733 0.347549 0.364255 0.371782 1 0.343324 0.332731 0.333762 0.333227 0.337382 0.323264 0.317769 0.30729 0.318126 0.313135 0.324575
0.21865 0.368097 0.365566 0.362676 0.371336 0.368566 0.430499 0.0855306 0.088708 0.0969021 0.0847329 0.0724654 0.441494 0.441494 0.441494 0.441494 0.441494 0.424717 0.436707 0.436707 0.437073 0.437073 0.437073 0.498746 0.501529 0.500263 0.5081 0.496439 1 0.749863 0.492139 0.471261 0.471668 0.408349 0.483743 0.462386 0.391349 0.41037 0.389107 0.392973 0.404266 0.400277 0.410253 0.40174 0.382743 0.394555 0.375928 0.382774 0.479115 0.464937 0.471214 0.489122 0.476702 0.434547 0.442351 0.420628 0.418077 0.362208 0.383851 0.418603 0.415847 0.411967 0.430499 0.385926 0.374998 0.437234 0.353425 0.338371 0.338429 0.337812 0.325434 1 0.749863 0.492139 0.471261 0.471668 0.43268 0.462177 0.343923 0.474652 0.467553 0.468657
0.225701 0.374847 0.361686 0.351798 0.361199 0.364946 0.410146 0.089339 0.0903866 0.109119 0.0800837 0.0806253 0.424323 0.424323 0.424323 0.424323 0.424323 0.408061 0.431181 0.431181 0.414643 0.414643 0.414643 0.485429 0.487069 0.484702 0.493093 0.487808 0.753022 1 0.507091 0.493472 0.499912 0.399861 0.474076 0.455973 0.375269 0.397895 0.401121 0.404526 0.414881 0.402165 0.429982 0.388588 0.391938 0.402747 0.384368 0.38822 0.472579 0.469594 0.466358 0.474152 0.469427 0.419644 0.428128 0.409417 0.415704 0.364295 0.379946 0.413868 0.406708 0.410141 0.410146 0.385819 0.370999 0.435476 0.35399 0.347417 0.338777 0.341488 0.328915 0.753022 1 0.507091 0.493472 0.499912 0.418394 0.44948 0.35178 0.460492 0.455257 0.452432
0.233898 0.432512 0.40934 0.417119 0.419066 0.416086 0.50921 0.10452 0.112922 0.120318 0.0852091 0.109591 0.4985 0.4985 0.4985 0.4985 0.4985 0.49902 0.502026 0.502026 0.494047 0.494047 0.494047 0.571793 0.574596 0.574952 0.571162 0.565203 0.540399 0.547082 1 0.677643 0.657354 0.439471 0.545451 0.544198 0.440401 0.439276 0.481286 0.482236 0.485144 0.484001 0.495696 0.459285 0.478077 0.481712 0.488016 0.486591 0.5628 0.563391 0.552747 0.563209 0.570116 0.501618 0.520217 0.504445 0.520255 0.435518 0.439444 0.44515 0.449425 0.444659 0.50921 0.442709 0.38242 0.482278 0.399655 0.391763 0.368209 0.3757 0.357216 0.540399 0.547082 1 0.677643 0.657354 0.492207 0.55721 0.423314 0.571788 0.556122 0.563222
0.259669 0.435324 0.434848 0.428048 0.414422 0.410563 0.529691 0.119874 0.120458 0.142786 0.099695 0.122734 0.531332 0.531332 0.531332 0.531332 0.531332 0.535183 0.539694 0.539694 0.514836 0.514836 0.514836 0.602919 0.603594 0.603907 0.601153 0.5953 0.5311 0.544217 0.692493 1 0.75154 0.472619 0.584365 0.582749 0.461808 0.468701 0.487383 0.492887 0.504611 0.48891 0.507121 0.462458 0.478029 0.475684 0.491914 0.489223 0.602087 0.611917 0.593697 0.604088 0.603451 0.553701 0.551729 0.537512 0.555424 0.440558 0.451276 0.447504 0.455296 0.454279 0.529691 0.438918 0.401863 0.493326 0.402178 0.399975 0.389975 0.401551 0.369537 0.5311 0.544217 0.692493 1 0.75154 0.518056 0.582408 0.430797 0.595577 0.59113 0.593833
0.264464 0.446042 0.438783 0.448389 0.428704 0.418006 0.567381 0.121266 0.128639 0.149777 0.109271 0.125375 0.576832 0.576832 0.576832 0.576832 0.576832 0.559501 0.572647 0.572647 0.549005 0.549005 0.549005 0.663821 0.663991 0.665979 0.662309 0.662705 0.540027 0.555646 0.668049 0.758911 1 0.493074 0.611069 0.592731 0.494605 0.497201 0.48809 0.483594 0.48804 0.48652 0.510928 0.469465 0.487384 0.482627 0.487716 0.495077 0.636373 0.638697 0.616053 0.632181 0.644921 0.55747 0.594661 0.554346 0.574626 0.442417 0.460333 0.46823 0.466216 0.464794 0.567381 0.439257 0.422017 0.511797 0.396669 0.410475 0.402079 0.412781 0.376443 0.540027 0.555646 0.668049 0.758911 1 0.545443 0.612426 0.415688 0.624799 0.621748 0.62382
0.255182 0.396391 0.408952 0.390981 0.406848 0.357035 0.584037 0.116401 0.13596 0.139898 0.101416 0.124265 0.603619 0.603619 0.603619 0.603619 0.603619 0.585554 0.61223 0.61223 0.64207 0.64207 0.64207 0.606612 0.606225 0.606142 0.608951 0.605746 0.461213 0.446956 0.487159 0.501406 0.515113 0.519749 0.560674 0.553128 0.489092 0.469281 0.410603 0.405108 0.408098 0.413741 0.401882 0.427933 0.412379 0.408519 0.422605 0.420314 0.578128 0.57722 0.564022 0.580744 0.593783 0.625901 0.621884 0.579394 0.578387 0.356441 0.390953 0.404172 0.411875 0.404342 0.584037 0.348123 0.376105 0.454013 0.368629 0.370189 0.355304 0.356504 0.339637 0.461213 0.446956 0.487159 0.501406 0.515113 1 0.615189 0.38999 0.612471 0.617012 0.612483
0.297673 0.438597 0.454058 0.431054 0.424952 0.396352 0.688099 0.141824 0.153772 0.160647 0.107075 0.151902 0.683809 0.683809 0.683809 0.683809 0.683809 0.695185 0.710483 0.710483 0.708485 0.708485 0.708485 0.744272 0.745058 0.746825 0.742472 0.738135 0.525147 0.508858 0.574966 0.59205 0.607181 0.577294 0.673832 0.658991 0.562462 0.551797 0.464179 0.462347 0.467291 0.465648 0.447212 0.480698 0.466872 0.465104 0.475613 0.47212 0.719704 0.711654 0.700256 0.715199 0.731565 0.670275 0.696298 0.646713 0.652054 0.411444 0.433384 0.484984 0.480668 0.480941 0.688099 0.413322 0.40538 0.5032 0.39649 0.383339 0.386919 0.395037 0.358783 0.525147 0.508858 0.574966 0.59205 0.607181 0.652886 1 0.424153 0.871018 0.869918 0.866655
0.201158 0.371251 0.38102 0.390866 0.370454 0.371216 0.380317 0.109982 0.130332 0.124044 0.111602 0.0998148 0.387126 0.387126 0.387126 0.387126 0.387126 0.375701 0.371666 0.371666 0.370465 0.370465 0.370465 0.41127 0.411243 0.411119 0.41026 0.408092 0.374035 0.374538 0.412313 0.413167 0.395903 0.355129 0.375146 0.385037 0.346307 0.319651 0.393498 0.385841 0.388087 0.405291 0.398858 0.379374 0.451981 0.438913 0.443494 0.428274 0.378771 0.394469 0.385647 0.379739 0.39714 0.386415 0.383843 0.373921 0.379774 0.395615 0.387586 0.353209 0.357959 0.344199 0.380317 0.392336 0.365544 0.381076 0.362719 0.353243 0.328999 0.327562 0.323856 0.374035 0.374538 0.412313 0.413167 0.395903 0.395024 0.396843 1 0.392514 0.390991 0.402322
0.287357 0.433772 0.440502 0.426572 0.419526 0.386473 0.670327 0.134758 0.150564 0.163744 0.11332 0.146236 0.665585 0.665585 0.665585 0.665585 0.665585 0.679349 0.704412 0.704412 0.684753 0.684753 0.684753 0.764314 0.763604 0.764632 0.758962 0.758691 0.522625 0.515651 0.579176 0.590322 0.611379 0.565884 0.655706 0.652184 0.544641 0.548258 0.461005 0.458205 0.457164 0.455601 0.438261 0.474661 0.465241 0.458005 0.463392 0.464458 0.710784 0.707713 0.700994 0.706293 0.719538 0.653711 0.685357 0.628078 0.645502 0.399692 0.430338 0.47437 0.482393 0.464829 0.670327 0.415195 0.406433 0.49186 0.396018 0.380949 0.385535 0.391228 0.356123 0.522625 0.515651 0.579176 0.590322 0.611379 0.629506 0.858936 0.422637 1 0.864636 0.876793
0.287412 0.4325 0.439128 0.431207 0.421324 0.395209 0.687952 0.128703 0.151618 0.158651 0.111354 0.145442 0.678981 0.678981 0.678981 0.678981 0.678981 0.683973 0.710658 0.710658 0.694084 0.694084 0.694084 0.753089 0.753667 0.755163 0.750036 0.748469 0.523336 0.509978 0.567543 0.588706 0.611596 0.579151 0.664724 0.649705 0.559188 0.536775 0.45497 0.451855 0.454544 0.461463 0.434843 0.479584 0.463219 0.455686 0.46727 0.470615 0.725508 0.708246 0.699085 0.719384 0.730425 0.658518 0.686635 0.623896 0.640442 0.39709 0.425874 0.482304 0.484639 0.476349 0.687952 0.407039 0.404446 0.487934 0.400137 0.378421 0.389405 0.394416 0.350697 0.523336 0.509978 0.567543 0.588706 0.611596 0.646855 0.862172 0.41719 0.871811 1 0.888699
0.291062 0.43853 0.436951 0.426108 0.417877 0.397308 0.678881 0.128264 0.146421 0.158255 0.107492 0.139352 0.658843 0.658843 0.658843 0.658843 0.658843 0.679797 0.702307 0.702307 0.680717 0.680717 0.680717 0.752335 0.753777 0.756033 0.749102 0.746799 0.515724 0.503524 0.568999 0.58805 0.610053 0.573283 0.659813 0.646207 0.546268 0.544511 0.453546 0.453168 0.453085 0.452037 0.433732 0.475787 0.451629 0.451675 0.459533 0.462051 0.716362 0.697998 0.698476 0.706826 0.721606 0.659128 0.682695 0.615151 0.638684 0.395724 0.41578 0.486103 0.49191 0.482385 0.678881 0.408852 0.409649 0.485191 0.399016 0.3818 0.389468 0.400071 0.352361 0.515724 0.503524 0.568999 0.58805 0.610053 0.623839 0.852679 0.424049 0.873569 0.882251 1
