C1905d2TS003_1 C1905d2TS010_1 C1905d2TS010_2 C1905d2TS010_3 C1905d2TS010_4 C1905d2TS010_5 C1905d2TS049_1 C1905d2TS049_2 C1905d2TS049_3 C1905d2TS049_4 C1905d2TS049_5 C1905d2TS067_1 C1905d2TS067_2 C1905d2TS067_3 C1905d2TS067_4 C1905d2TS067_5 C1905d2TS103_1 C1905d2TS121_1 C1905d2TS121_2 C1905d2TS123_1 C1905d2TS123_2 C1905d2TS123_3 C1905d2TS123_4 C1905d2TS123_5 C1905d2TS131_1 C1905d2TS131_2 C1905d2TS131_3 C1905d2TS131_4 C1905d2TS131_5 C1905d2TS210_1 C1905d2TS210_2 C1905d2TS210_3 C1905d2TS210_4 C1905d2TS210_5 C1905d2TS215_1 C1905d2TS215_2 C1905d2TS215_3 C1905d2TS215_4 C1905d2TS215_5 C1905d2TS228_1 C1905d2TS228_2 C1905d2TS228_3 C1905d2TS228_4 C1905d2TS228_5 C1905d2TS240_1 C1905d2TS240_2 C1905d2TS240_3 C1905d2TS240_4 C1905d2TS240_5 C1905d2TS258_1 C1905d2TS258_2 C1905d2TS258_3 C1905d2TS258_4 C1905d2TS258_5 C1905d2TS273_1 C1905d2TS273_2 C1905d2TS273_3 C1905d2TS273_4 C1905d2TS273_5 C1905d2TS345_1 C1905d2TS345_2 C1905d2TS345_3 C1905d2TS345_4 C1905d2TS345_5 C1905d2TS346_1 C1905d2TS347_1 C1905d2TS347_2 C1905d2TS347_3 C1905d2TS405_1 C1905d2TS405_2 C1905d2TS405_3 C1905d2TS405_4 C1905d2TS405_5 C1905d2TS432_1 C1905d2TS438_1 C1905d2TS438_2 C1905d2TS438_3 C1905d2TS438_4 C1905d2TS438_5
0.292096 0.294812 0.29263 0.305938 0.303689 0.291198 0.200764 0.21127 0.208952 0.213426 0.202595 0.293116 0.293116 0.293116 0.297626 0.297626 0.275919 0.285259 0.259595 0.290036 0.288256 0.288256 0.280768 0.271211 0.287907 0.305712 0.30247 0.292045 0.301447 0.299557 0.297643 0.304093 0.307205 0.291502 0.2959 0.288385 0.285589 0.280927 0.272969 0.277544 0.275238 0.281589 0.27798 0.275344 0.277942 0.278433 0.296704 0.286823 0.294987 0.296044 0.296538 0.296917 0.303738 0.299292 0.292727 0.295793 0.290667 0.290355 0.293824 0.264569 0.29313 0.278999 0.304216 0.294163 1 0.283667 0.286359 0.284611 0.299557 0.297643 0.307205 0.291502 0.304318 0.296199 0.292663 0.287306 0.287673 0.29417 0.289781
0.253263 0.260436 0.23052 0.232704 0.258054 0.265647 0.168488 0.141478 0.117694 0.141888 0.122526 0.225356 0.225356 0.225356 0.227334 0.227334 0.235057 0.249138 0.23422 0.252611 0.241754 0.241754 0.252739 0.282945 0.260377 0.261276 0.256168 0.253613 0.249216 0.272669 0.25124 0.281491 0.247796 0.265379 0.24075 0.248295 0.249255 0.26452 0.271127 0.267498 0.264278 0.260523 0.268837 0.273453 0.269326 0.273439 0.257929 0.272391 0.256951 0.260889 0.273689 0.26424 0.26552 0.267178 0.254878 0.257562 0.257491 0.250576 0.25448 0.262964 0.279277 0.282085 0.288101 0.278476 0.196525 1 0.614934 0.287016 0.272669 0.25124 0.247796 0.265379 0.257124 0.260441 0.263155 0.2721 0.27108 0.268477 0.267938
0.262041 0.26484 0.247815 0.251403 0.257136 0.280836 0.169322 0.148418 0.133859 0.143147 0.140524 0.228888 0.228888 0.228888 0.234693 0.234693 0.253656 0.256603 0.252738 0.262955 0.243959 0.243959 0.271583 0.270026 0.271773 0.281107 0.280118 0.272039 0.274445 0.277919 0.269613 0.281888 0.269853 0.27969 0.258156 0.25446 0.27225 0.278339 0.267566 0.278179 0.276543 0.2749 0.280181 0.282277 0.282029 0.281205 0.265381 0.276998 0.272124 0.27327 0.286481 0.278825 0.27812 0.283795 0.267622 0.266085 0.266138 0.259991 0.264641 0.271383 0.28639 0.280244 0.297155 0.28089 0.206952 0.632248 1 0.279669 0.277919 0.269613 0.269853 0.27969 0.273224 0.267507 0.284975 0.292319 0.285093 0.289318 0.287496
0.239475 0.265812 0.252135 0.240329 0.269755 0.245941 0.18064 0.181124 0.15903 0.165644 0.148891 0.244242 0.244242 0.244242 0.260368 0.260368 0.252375 0.238228 0.232109 0.263025 0.233113 0.233113 0.248433 0.241363 0.268208 0.26659 0.261271 0.262015 0.266208 0.268339 0.260052 0.266722 0.262145 0.259789 0.258406 0.265562 0.234823 0.24356 0.259083 0.27297 0.269327 0.27105 0.27519 0.273485 0.262438 0.268224 0.255804 0.264915 0.257478 0.263411 0.247702 0.273797 0.273194 0.264346 0.272271 0.278061 0.269635 0.273755 0.270482 0.272345 0.262079 0.240126 0.259606 0.258445 0.187939 0.290781 0.277874 1 0.268339 0.260052 0.262145 0.259789 0.268393 0.265051 0.283107 0.278448 0.278895 0.283836 0.274689
0.231701 0.308771 0.302564 0.306887 0.30184 0.331589 0.122183 0.119867 0.11489 0.124565 0.0993426 0.248921 0.248921 0.248921 0.245429 0.245429 0.234567 0.246681 0.213251 0.258434 0.234938 0.234938 0.249793 0.256464 0.344176 0.331868 0.355365 0.330532 0.340581 1 0.425692 0.355976 0.365955 0.391498 0.317745 0.370586 0.298999 0.305808 0.333881 0.313812 0.311593 0.307825 0.312513 0.306616 0.324206 0.310218 0.336513 0.306171 0.308226 0.332538 0.355474 0.332837 0.341919 0.321817 0.34664 0.336467 0.342967 0.334726 0.347239 0.303089 0.260055 0.286482 0.279277 0.281902 0.172565 0.25134 0.243506 0.235035 1 0.425692 0.365955 0.391498 0.387099 0.27826 0.353131 0.353384 0.347847 0.353083 0.345597
0.263484 0.322989 0.308138 0.331686 0.311193 0.332812 0.163219 0.145515 0.135918 0.140385 0.13083 0.268818 0.268818 0.268818 0.257114 0.257114 0.266201 0.263263 0.250664 0.26227 0.262894 0.262894 0.28392 0.28195 0.344815 0.334274 0.353113 0.334947 0.339164 0.463631 1 0.397229 0.460212 0.507564 0.342163 0.385681 0.320247 0.328897 0.338119 0.331276 0.33429 0.341888 0.330499 0.360796 0.365367 0.342755 0.377513 0.364044 0.356949 0.358621 0.375795 0.357804 0.370999 0.341041 0.364282 0.36174 0.364378 0.354676 0.366925 0.331528 0.281452 0.295382 0.297644 0.322874 0.186212 0.253892 0.260892 0.253599 0.463631 1 0.460212 0.507564 0.455763 0.32383 0.392092 0.389741 0.38395 0.392549 0.384571
0.251755 0.323761 0.310457 0.309134 0.30576 0.310457 0.152232 0.13959 0.123779 0.135289 0.119264 0.25545 0.25545 0.25545 0.254077 0.254077 0.269215 0.237781 0.232917 0.277936 0.266785 0.266785 0.281729 0.27492 0.336182 0.331087 0.342443 0.330047 0.342589 0.383943 0.457517 0.349984 1 0.476772 0.304925 0.348528 0.303735 0.300977 0.337324 0.319333 0.322708 0.331572 0.320931 0.337214 0.336942 0.33434 0.336192 0.341196 0.346868 0.337564 0.357334 0.360401 0.348376 0.312044 0.340273 0.344252 0.340787 0.346517 0.342116 0.317892 0.294111 0.292611 0.295249 0.307267 0.20262 0.256929 0.265818 0.256027 0.383943 0.457517 1 0.476772 0.445753 0.304576 0.340534 0.339143 0.34085 0.345837 0.344562
0.250088 0.319023 0.30213 0.309541 0.312841 0.316858 0.156057 0.141168 0.115989 0.134391 0.129789 0.258025 0.258025 0.258025 0.242254 0.242254 0.263196 0.250686 0.243588 0.277527 0.268726 0.268726 0.281069 0.278986 0.346645 0.321087 0.357924 0.330614 0.349699 0.415178 0.507214 0.368161 0.480636 1 0.303644 0.345632 0.29857 0.297359 0.335786 0.315562 0.316855 0.323686 0.31349 0.345489 0.340554 0.330941 0.35414 0.343725 0.333928 0.337838 0.362908 0.341655 0.350664 0.317599 0.353682 0.351421 0.353823 0.351147 0.355938 0.315632 0.26797 0.299348 0.28297 0.311316 0.18579 0.272992 0.268963 0.24582 0.415178 0.507214 0.480636 1 0.451936 0.290173 0.350212 0.357339 0.353461 0.35226 0.354165
0.247311 0.323088 0.311357 0.320813 0.322884 0.310841 0.16523 0.142807 0.144932 0.158745 0.151593 0.257535 0.257535 0.257535 0.251815 0.251815 0.257967 0.244066 0.233877 0.283652 0.262274 0.262274 0.284866 0.282553 0.348283 0.353282 0.364917 0.347533 0.354093 0.400887 0.443005 0.381308 0.451202 0.446529 0.358929 0.36779 0.305874 0.3062 0.340632 0.335239 0.335637 0.338244 0.333663 0.366152 0.357649 0.345701 0.364071 0.362312 0.354447 0.366896 0.365554 0.381083 0.373616 0.34629 0.366106 0.36486 0.364676 0.363362 0.369988 0.319452 0.279415 0.317512 0.314206 0.316492 0.201255 0.259074 0.270319 0.264514 0.400887 0.443005 0.451202 0.446529 1 0.306708 0.363494 0.370032 0.357225 0.363728 0.360536
0.268925 0.295902 0.297553 0.293801 0.326721 0.287733 0.170562 0.147591 0.144427 0.144543 0.140654 0.264412 0.264412 0.264412 0.258033 0.258033 0.272219 0.253539 0.244356 0.284065 0.289665 0.289665 0.274527 0.287767 0.340641 0.331002 0.332803 0.320683 0.341939 0.335264 0.363633 0.387915 0.348765 0.332836 0.352837 0.338673 0.309969 0.361903 0.379009 0.335707 0.336223 0.335611 0.335772 0.355669 0.347801 0.322854 0.369446 0.358162 0.341482 0.375157 0.426798 0.373369 0.372723 0.38026 0.322008 0.323999 0.325143 0.321626 0.32368 0.345115 0.328538 0.304707 0.33196 0.325091 0.213586 0.294155 0.286207 0.289873 0.335264 0.363633 0.348765 0.332836 0.335911 1 0.362524 0.377276 0.374585 0.367772 0.364262
0.256221 0.322294 0.318061 0.323225 0.339464 0.316602 0.154878 0.126068 0.115836 0.120152 0.131163 0.236212 0.236212 0.236212 0.250115 0.250115 0.270388 0.245186 0.230075 0.265215 0.258539 0.258539 0.279608 0.270162 0.373136 0.357786 0.373869 0.354806 0.364908 0.381318 0.387435 0.418438 0.331631 0.351816 0.315319 0.34901 0.327531 0.339205 0.356548 0.347375 0.345485 0.347602 0.348405 0.371238 0.346882 0.344076 0.355919 0.37359 0.336404 0.379857 0.393473 0.376791 0.374926 0.361757 0.358538 0.349285 0.354887 0.340132 0.360866 0.293623 0.319562 0.293698 0.311333 0.296418 0.181876 0.258694 0.268273 0.266613 0.381318 0.387435 0.331631 0.351816 0.348989 0.324124 1 0.824324 0.802497 0.859565 0.805072
0.272632 0.327032 0.32239 0.327791 0.341975 0.319361 0.157115 0.129663 0.120169 0.127582 0.136056 0.231191 0.231191 0.231191 0.245507 0.245507 0.269416 0.242783 0.234052 0.262885 0.262121 0.262121 0.287133 0.27003 0.376718 0.362088 0.37294 0.35401 0.371814 0.382021 0.391196 0.422208 0.341218 0.360419 0.321815 0.349072 0.330439 0.351661 0.358902 0.347223 0.344604 0.342296 0.346007 0.369982 0.352639 0.343002 0.361464 0.385573 0.333642 0.388481 0.388956 0.374658 0.377342 0.363518 0.362942 0.357968 0.360725 0.346913 0.362713 0.295645 0.3209 0.297619 0.311467 0.302072 0.182325 0.266726 0.278815 0.268478 0.382021 0.391196 0.341218 0.360419 0.354437 0.334914 0.829522 1 0.880992 0.845973 0.829762
0.270619 0.326844 0.322195 0.324483 0.337833 0.327723 0.159933 0.136454 0.12398 0.132122 0.136658 0.234095 0.234095 0.234095 0.243189 0.243189 0.271747 0.248339 0.234796 0.264222 0.265055 0.265055 0.288027 0.26939 0.374595 0.359069 0.371007 0.352051 0.369887 0.383596 0.393798 0.42069 0.345365 0.362565 0.31698 0.347264 0.335206 0.346311 0.362938 0.345883 0.343973 0.343048 0.347445 0.364095 0.347552 0.33502 0.357643 0.379167 0.331529 0.383501 0.388724 0.381394 0.374617 0.361899 0.359953 0.354499 0.361141 0.347581 0.364189 0.298669 0.314935 0.299622 0.311394 0.296409 0.182723 0.269949 0.277143 0.270917 0.383596 0.393798 0.345365 0.362565 0.347339 0.333937 0.812734 0.885604 1 0.838511 0.853657
0.258353 0.324947 0.316888 0.315676 0.334289 0.318849 0.157904 0.126112 0.115688 0.13075 0.135202 0.235772 0.235772 0.235772 0.255242 0.255242 0.270554 0.247846 0.234298 0.271841 0.26215 0.26215 0.286602 0.268764 0.363075 0.354929 0.367152 0.351253 0.367035 0.379885 0.388317 0.409887 0.339296 0.351189 0.311901 0.343671 0.329153 0.342101 0.356672 0.336908 0.334903 0.334672 0.339855 0.358617 0.344588 0.336832 0.3496 0.374623 0.335435 0.380765 0.389552 0.371885 0.376534 0.364091 0.356099 0.350556 0.353685 0.342989 0.360119 0.294437 0.315808 0.287077 0.307923 0.298963 0.184237 0.264659 0.274195 0.271096 0.379885 0.388317 0.339296 0.351189 0.349389 0.327047 0.860885 0.839814 0.827345 1 0.821003
0.272831 0.326232 0.319638 0.319378 0.33415 0.324859 0.169194 0.147738 0.135911 0.140722 0.147277 0.24293 0.24293 0.24293 0.261417 0.261417 0.277824 0.245214 0.23957 0.265881 0.268706 0.268706 0.290078 0.273445 0.373809 0.36019 0.367919 0.352733 0.367607 0.385372 0.391369 0.41591 0.345166 0.358435 0.321156 0.346456 0.334137 0.345406 0.363875 0.342806 0.340121 0.340414 0.344727 0.364615 0.352799 0.346092 0.35889 0.379997 0.331888 0.387113 0.386969 0.371252 0.377876 0.366411 0.354537 0.348146 0.353278 0.343045 0.358711 0.303427 0.314654 0.295537 0.31401 0.307171 0.18474 0.271998 0.283796 0.275231 0.385372 0.391369 0.345166 0.358435 0.351827 0.333063 0.814142 0.830002 0.850189 0.830735 1
